26/10/2012
V740D9_dispersion1540equalized_TEr20g200 _X	V740D9_dispersion1540equalized_TEr20g200_Y	V740D9_dispersion1540equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_TEr20g200 _X	dispersionV740D9_1560equalized_TEr20g200_Y	dispersionV740D9_1560equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_noRing _X	dispersionV740D9_1560equalized_noRing_Y	dispersionV740D9_1560equalized_noRing_Ynorm	dispersionV740D9_1560equalized_r20g275 _X	dispersionV740D9_1560equalized_r20g275_Y	dispersionV740D9_1560equalized_r20g275_Ynorm	dispersionV740D9_1560equalized_r20g325 _X	dispersionV740D9_1560equalized_r20g325_Y	dispersionV740D9_1560equalized_r20g325_Ynorm	dispersionV740D9_1560equalized_r20g400 _X	dispersionV740D9_1560equalized_r20g400_Y	dispersionV740D9_1560equalized_r20g400_Ynorm	dispersionV740D9_1560equalized_r20g170g180 _X	dispersionV740D9_1560equalized_r20g170g180_Y	dispersionV740D9_1560equalized_r20g170g180_Ynorm
1.557710E+3	1.335000E+2	-4.650000E+1	1.557710E+3	1.179000E+2	-6.020000E+1				1.557710E+3	1.130000E+2	-6.650000E+1	1.557710E+3	1.077000E+2	-2.960000E+1	1.557710E+3	1.210000E+2	-1.810000E+1	1.557710E+3	1.211000E+2	-5.790000E+1
1.557720E+3	1.338000E+2	-4.620000E+1	1.557720E+3	1.183000E+2	-5.980000E+1				1.557720E+3	1.134000E+2	-6.610000E+1	1.557720E+3	1.083000E+2	-2.900000E+1	1.557720E+3	1.216000E+2	-1.750000E+1	1.557720E+3	1.220000E+2	-5.700000E+1
1.557730E+3	1.342000E+2	-4.580000E+1	1.557730E+3	1.191000E+2	-5.900000E+1				1.557730E+3	1.140000E+2	-6.550000E+1	1.557730E+3	1.090000E+2	-2.830000E+1	1.557730E+3	1.226000E+2	-1.650000E+1	1.557730E+3	1.230000E+2	-5.600000E+1
1.557740E+3	1.346000E+2	-4.540000E+1	1.557740E+3	1.196000E+2	-5.850000E+1				1.557740E+3	1.147000E+2	-6.480000E+1	1.557740E+3	1.097000E+2	-2.760000E+1	1.557740E+3	1.235000E+2	-1.560000E+1	1.557740E+3	1.238000E+2	-5.520000E+1
1.557750E+3	1.348000E+2	-4.520000E+1	1.557750E+3	1.201000E+2	-5.800000E+1				1.557750E+3	1.153000E+2	-6.420000E+1	1.557750E+3	1.101000E+2	-2.720000E+1	1.557750E+3	1.242000E+2	-1.490000E+1	1.557750E+3	1.241000E+2	-5.490000E+1
1.557760E+3	1.352000E+2	-4.480000E+1	1.557760E+3	1.206000E+2	-5.750000E+1				1.557760E+3	1.158000E+2	-6.370000E+1	1.557760E+3	1.107000E+2	-2.660000E+1	1.557760E+3	1.250000E+2	-1.410000E+1	1.557760E+3	1.246000E+2	-5.440000E+1
1.557770E+3	1.359000E+2	-4.410000E+1	1.557770E+3	1.213000E+2	-5.680000E+1				1.557770E+3	1.165000E+2	-6.300000E+1	1.557770E+3	1.113000E+2	-2.600000E+1	1.557770E+3	1.259000E+2	-1.320000E+1	1.557770E+3	1.252000E+2	-5.380000E+1
1.557780E+3	1.365000E+2	-4.350000E+1	1.557780E+3	1.219000E+2	-5.620000E+1				1.557780E+3	1.173000E+2	-6.220000E+1	1.557780E+3	1.119000E+2	-2.540000E+1	1.557780E+3	1.266000E+2	-1.250000E+1	1.557780E+3	1.261000E+2	-5.290000E+1
1.557790E+3	1.369000E+2	-4.310000E+1	1.557790E+3	1.223000E+2	-5.580000E+1				1.557790E+3	1.178000E+2	-6.170000E+1	1.557790E+3	1.121000E+2	-2.520000E+1	1.557790E+3	1.271000E+2	-1.200000E+1	1.557790E+3	1.266000E+2	-5.240000E+1
1.557800E+3	1.373000E+2	-4.270000E+1	1.557800E+3	1.227000E+2	-5.540000E+1				1.557800E+3	1.181000E+2	-6.140000E+1	1.557800E+3	1.124000E+2	-2.490000E+1	1.557800E+3	1.274000E+2	-1.170000E+1	1.557800E+3	1.271000E+2	-5.190000E+1
1.557810E+3	1.379000E+2	-4.210000E+1	1.557810E+3	1.232000E+2	-5.490000E+1				1.557810E+3	1.185000E+2	-6.100000E+1	1.557810E+3	1.128000E+2	-2.450000E+1	1.557810E+3	1.277000E+2	-1.140000E+1	1.557810E+3	1.278000E+2	-5.120000E+1
1.557820E+3	1.385000E+2	-4.150000E+1	1.557820E+3	1.236000E+2	-5.450000E+1				1.557820E+3	1.187000E+2	-6.080000E+1	1.557820E+3	1.133000E+2	-2.400000E+1	1.557820E+3	1.280000E+2	-1.110000E+1	1.557820E+3	1.285000E+2	-5.050000E+1
1.557830E+3	1.388000E+2	-4.120000E+1	1.557830E+3	1.238000E+2	-5.430000E+1				1.557830E+3	1.189000E+2	-6.060000E+1	1.557830E+3	1.136000E+2	-2.370000E+1	1.557830E+3	1.282000E+2	-1.090000E+1	1.557830E+3	1.288000E+2	-5.020000E+1
1.557840E+3	1.394000E+2	-4.060000E+1	1.557840E+3	1.242000E+2	-5.390000E+1				1.557840E+3	1.195000E+2	-6.000000E+1	1.557840E+3	1.139000E+2	-2.340000E+1	1.557840E+3	1.285000E+2	-1.060000E+1	1.557840E+3	1.291000E+2	-4.990000E+1
1.557850E+3	1.401000E+2	-3.990000E+1	1.557850E+3	1.247000E+2	-5.340000E+1				1.557850E+3	1.201000E+2	-5.940000E+1	1.557850E+3	1.144000E+2	-2.290000E+1	1.557850E+3	1.288000E+2	-1.030000E+1	1.557850E+3	1.293000E+2	-4.970000E+1
1.557860E+3	1.407000E+2	-3.930000E+1	1.557860E+3	1.251000E+2	-5.300000E+1				1.557860E+3	1.206000E+2	-5.890000E+1	1.557860E+3	1.149000E+2	-2.240000E+1	1.557860E+3	1.290000E+2	-1.010000E+1	1.557860E+3	1.292000E+2	-4.980000E+1
1.557870E+3	1.411000E+2	-3.890000E+1	1.557870E+3	1.253000E+2	-5.280000E+1				1.557870E+3	1.209000E+2	-5.860000E+1	1.557870E+3	1.153000E+2	-2.200000E+1	1.557870E+3	1.291000E+2	-1.000000E+1	1.557870E+3	1.291000E+2	-4.990000E+1
1.557880E+3	1.416000E+2	-3.840000E+1	1.557880E+3	1.254000E+2	-5.270000E+1				1.557880E+3	1.211000E+2	-5.840000E+1	1.557880E+3	1.157000E+2	-2.160000E+1	1.557880E+3	1.292000E+2	-9.900000E+0	1.557880E+3	1.292000E+2	-4.980000E+1
1.557890E+3	1.422000E+2	-3.780000E+1	1.557890E+3	1.258000E+2	-5.230000E+1				1.557890E+3	1.215000E+2	-5.800000E+1	1.557890E+3	1.159000E+2	-2.140000E+1	1.557890E+3	1.294000E+2	-9.700000E+0	1.557890E+3	1.294000E+2	-4.960000E+1
1.557900E+3	1.428000E+2	-3.720000E+1	1.557900E+3	1.262000E+2	-5.190000E+1				1.557900E+3	1.221000E+2	-5.740000E+1	1.557900E+3	1.159000E+2	-2.140000E+1	1.557900E+3	1.296000E+2	-9.500000E+0	1.557900E+3	1.296000E+2	-4.940000E+1
1.557910E+3	1.432000E+2	-3.680000E+1	1.557910E+3	1.264000E+2	-5.170000E+1				1.557910E+3	1.224000E+2	-5.710000E+1	1.557910E+3	1.158000E+2	-2.150000E+1	1.557910E+3	1.296000E+2	-9.500000E+0	1.557910E+3	1.298000E+2	-4.920000E+1
1.557920E+3	1.434000E+2	-3.660000E+1	1.557920E+3	1.265000E+2	-5.160000E+1				1.557920E+3	1.226000E+2	-5.690000E+1	1.557920E+3	1.158000E+2	-2.150000E+1	1.557920E+3	1.296000E+2	-9.500000E+0	1.557920E+3	1.298000E+2	-4.920000E+1
1.557930E+3	1.437000E+2	-3.630000E+1	1.557930E+3	1.265000E+2	-5.160000E+1				1.557930E+3	1.225000E+2	-5.700000E+1	1.557930E+3	1.160000E+2	-2.130000E+1	1.557930E+3	1.294000E+2	-9.700000E+0	1.557930E+3	1.298000E+2	-4.920000E+1
1.557940E+3	1.441000E+2	-3.590000E+1	1.557940E+3	1.265000E+2	-5.160000E+1				1.557940E+3	1.225000E+2	-5.700000E+1	1.557940E+3	1.163000E+2	-2.100000E+1	1.557940E+3	1.291000E+2	-1.000000E+1	1.557940E+3	1.299000E+2	-4.910000E+1
1.557950E+3	1.443000E+2	-3.570000E+1	1.557950E+3	1.265000E+2	-5.160000E+1				1.557950E+3	1.226000E+2	-5.690000E+1	1.557950E+3	1.166000E+2	-2.070000E+1	1.557950E+3	1.289000E+2	-1.020000E+1	1.557950E+3	1.299000E+2	-4.910000E+1
1.557960E+3	1.445000E+2	-3.550000E+1	1.557960E+3	1.266000E+2	-5.150000E+1				1.557960E+3	1.228000E+2	-5.670000E+1	1.557960E+3	1.169000E+2	-2.040000E+1	1.557960E+3	1.288000E+2	-1.030000E+1	1.557960E+3	1.298000E+2	-4.920000E+1
1.557970E+3	1.446000E+2	-3.540000E+1	1.557970E+3	1.267000E+2	-5.140000E+1				1.557970E+3	1.229000E+2	-5.660000E+1	1.557970E+3	1.170000E+2	-2.030000E+1	1.557970E+3	1.286000E+2	-1.050000E+1	1.557970E+3	1.294000E+2	-4.960000E+1
1.557980E+3	1.447000E+2	-3.530000E+1	1.557980E+3	1.269000E+2	-5.120000E+1				1.557980E+3	1.228000E+2	-5.670000E+1	1.557980E+3	1.171000E+2	-2.020000E+1	1.557980E+3	1.283000E+2	-1.080000E+1	1.557980E+3	1.287000E+2	-5.030000E+1
1.557990E+3	1.448000E+2	-3.520000E+1	1.557990E+3	1.269000E+2	-5.120000E+1				1.557990E+3	1.228000E+2	-5.670000E+1	1.557990E+3	1.172000E+2	-2.010000E+1	1.557990E+3	1.280000E+2	-1.110000E+1	1.557990E+3	1.283000E+2	-5.070000E+1
1.558000E+3	1.448000E+2	-3.520000E+1	1.558000E+3	1.270000E+2	-5.110000E+1				1.558000E+3	1.228000E+2	-5.670000E+1	1.558000E+3	1.172000E+2	-2.010000E+1	1.558000E+3	1.278000E+2	-1.130000E+1	1.558000E+3	1.280000E+2	-5.100000E+1
1.558010E+3	1.447000E+2	-3.530000E+1	1.558010E+3	1.270000E+2	-5.110000E+1				1.558010E+3	1.227000E+2	-5.680000E+1	1.558010E+3	1.171000E+2	-2.020000E+1	1.558010E+3	1.277000E+2	-1.140000E+1	1.558010E+3	1.279000E+2	-5.110000E+1
1.558020E+3	1.447000E+2	-3.530000E+1	1.558020E+3	1.270000E+2	-5.110000E+1				1.558020E+3	1.227000E+2	-5.680000E+1	1.558020E+3	1.171000E+2	-2.020000E+1	1.558020E+3	1.278000E+2	-1.130000E+1	1.558020E+3	1.278000E+2	-5.120000E+1
1.558030E+3	1.446000E+2	-3.540000E+1	1.558030E+3	1.270000E+2	-5.110000E+1				1.558030E+3	1.227000E+2	-5.680000E+1	1.558030E+3	1.169000E+2	-2.040000E+1	1.558030E+3	1.278000E+2	-1.130000E+1	1.558030E+3	1.277000E+2	-5.130000E+1
1.558040E+3	1.445000E+2	-3.550000E+1	1.558040E+3	1.269000E+2	-5.120000E+1				1.558040E+3	1.228000E+2	-5.670000E+1	1.558040E+3	1.166000E+2	-2.070000E+1	1.558040E+3	1.279000E+2	-1.120000E+1	1.558040E+3	1.277000E+2	-5.130000E+1
1.558050E+3	1.444000E+2	-3.560000E+1	1.558050E+3	1.268000E+2	-5.130000E+1				1.558050E+3	1.227000E+2	-5.680000E+1	1.558050E+3	1.163000E+2	-2.100000E+1	1.558050E+3	1.275000E+2	-1.160000E+1	1.558050E+3	1.275000E+2	-5.150000E+1
1.558060E+3	1.440000E+2	-3.600000E+1	1.558060E+3	1.264000E+2	-5.170000E+1				1.558060E+3	1.223000E+2	-5.720000E+1	1.558060E+3	1.161000E+2	-2.120000E+1	1.558060E+3	1.266000E+2	-1.250000E+1	1.558060E+3	1.271000E+2	-5.190000E+1
1.558070E+3	1.437000E+2	-3.630000E+1	1.558070E+3	1.261000E+2	-5.200000E+1				1.558070E+3	1.218000E+2	-5.770000E+1	1.558070E+3	1.159000E+2	-2.140000E+1	1.558070E+3	1.258000E+2	-1.330000E+1	1.558070E+3	1.268000E+2	-5.220000E+1
1.558080E+3	1.436000E+2	-3.640000E+1	1.558080E+3	1.259000E+2	-5.220000E+1				1.558080E+3	1.214000E+2	-5.810000E+1	1.558080E+3	1.159000E+2	-2.140000E+1	1.558080E+3	1.252000E+2	-1.390000E+1	1.558080E+3	1.265000E+2	-5.250000E+1
1.558090E+3	1.433000E+2	-3.670000E+1	1.558090E+3	1.257000E+2	-5.240000E+1				1.558090E+3	1.213000E+2	-5.820000E+1	1.558090E+3	1.158000E+2	-2.150000E+1	1.558090E+3	1.248000E+2	-1.430000E+1	1.558090E+3	1.263000E+2	-5.270000E+1
1.558100E+3	1.429000E+2	-3.710000E+1	1.558100E+3	1.255000E+2	-5.260000E+1				1.558100E+3	1.211000E+2	-5.840000E+1	1.558100E+3	1.156000E+2	-2.170000E+1	1.558100E+3	1.245000E+2	-1.460000E+1	1.558100E+3	1.258000E+2	-5.320000E+1
1.558110E+3	1.425000E+2	-3.750000E+1	1.558110E+3	1.252000E+2	-5.290000E+1				1.558110E+3	1.210000E+2	-5.850000E+1	1.558110E+3	1.154000E+2	-2.190000E+1	1.558110E+3	1.242000E+2	-1.490000E+1	1.558110E+3	1.244000E+2	-5.460000E+1
1.558120E+3	1.420000E+2	-3.800000E+1	1.558120E+3	1.250000E+2	-5.310000E+1				1.558120E+3	1.207000E+2	-5.880000E+1	1.558120E+3	1.153000E+2	-2.200000E+1	1.558120E+3	1.239000E+2	-1.520000E+1	1.558120E+3	1.239000E+2	-5.510000E+1
1.558130E+3	1.418000E+2	-3.820000E+1	1.558130E+3	1.250000E+2	-5.310000E+1				1.558130E+3	1.205000E+2	-5.900000E+1	1.558130E+3	1.154000E+2	-2.190000E+1	1.558130E+3	1.233000E+2	-1.580000E+1	1.558130E+3	1.235000E+2	-5.550000E+1
1.558140E+3	1.412000E+2	-3.880000E+1	1.558140E+3	1.249000E+2	-5.320000E+1				1.558140E+3	1.204000E+2	-5.910000E+1	1.558140E+3	1.152000E+2	-2.210000E+1	1.558140E+3	1.231000E+2	-1.600000E+1	1.558140E+3	1.234000E+2	-5.560000E+1
1.558150E+3	1.405000E+2	-3.950000E+1	1.558150E+3	1.247000E+2	-5.340000E+1				1.558150E+3	1.202000E+2	-5.930000E+1	1.558150E+3	1.144000E+2	-2.290000E+1	1.558150E+3	1.226000E+2	-1.650000E+1	1.558150E+3	1.230000E+2	-5.600000E+1
1.558160E+3	1.398000E+2	-4.020000E+1	1.558160E+3	1.245000E+2	-5.360000E+1				1.558160E+3	1.198000E+2	-5.970000E+1	1.558160E+3	1.137000E+2	-2.360000E+1	1.558160E+3	1.220000E+2	-1.710000E+1	1.558160E+3	1.226000E+2	-5.640000E+1
1.558170E+3	1.394000E+2	-4.060000E+1	1.558170E+3	1.242000E+2	-5.390000E+1				1.558170E+3	1.194000E+2	-6.010000E+1	1.558170E+3	1.131000E+2	-2.420000E+1	1.558170E+3	1.216000E+2	-1.750000E+1	1.558170E+3	1.222000E+2	-5.680000E+1
1.558180E+3	1.389000E+2	-4.110000E+1	1.558180E+3	1.238000E+2	-5.430000E+1				1.558180E+3	1.188000E+2	-6.070000E+1	1.558180E+3	1.127000E+2	-2.460000E+1	1.558180E+3	1.210000E+2	-1.810000E+1	1.558180E+3	1.218000E+2	-5.720000E+1
1.558190E+3	1.382000E+2	-4.180000E+1	1.558190E+3	1.232000E+2	-5.490000E+1				1.558190E+3	1.184000E+2	-6.110000E+1	1.558190E+3	1.125000E+2	-2.480000E+1	1.558190E+3	1.204000E+2	-1.870000E+1	1.558190E+3	1.214000E+2	-5.760000E+1
1.558200E+3	1.373000E+2	-4.270000E+1	1.558200E+3	1.227000E+2	-5.540000E+1				1.558200E+3	1.180000E+2	-6.150000E+1	1.558200E+3	1.123000E+2	-2.500000E+1	1.558200E+3	1.200000E+2	-1.910000E+1	1.558200E+3	1.211000E+2	-5.790000E+1
1.558210E+3	1.368000E+2	-4.320000E+1	1.558210E+3	1.223000E+2	-5.580000E+1				1.558210E+3	1.179000E+2	-6.160000E+1	1.558210E+3	1.121000E+2	-2.520000E+1	1.558210E+3	1.197000E+2	-1.940000E+1	1.558210E+3	1.209000E+2	-5.810000E+1
1.558220E+3	1.358000E+2	-4.420000E+1	1.558220E+3	1.220000E+2	-5.610000E+1				1.558220E+3	1.177000E+2	-6.180000E+1	1.558220E+3	1.118000E+2	-2.550000E+1	1.558220E+3	1.194000E+2	-1.970000E+1	1.558220E+3	1.205000E+2	-5.850000E+1
1.558230E+3	1.350000E+2	-4.500000E+1	1.558230E+3	1.217000E+2	-5.640000E+1				1.558230E+3	1.173000E+2	-6.220000E+1	1.558230E+3	1.114000E+2	-2.590000E+1	1.558230E+3	1.188000E+2	-2.030000E+1	1.558230E+3	1.191000E+2	-5.990000E+1
1.558240E+3	1.342000E+2	-4.580000E+1	1.558240E+3	1.213000E+2	-5.680000E+1				1.558240E+3	1.167000E+2	-6.280000E+1	1.558240E+3	1.110000E+2	-2.630000E+1	1.558240E+3	1.183000E+2	-2.080000E+1	1.558240E+3	1.182000E+2	-6.080000E+1
1.558250E+3	1.334000E+2	-4.660000E+1	1.558250E+3	1.209000E+2	-5.720000E+1				1.558250E+3	1.163000E+2	-6.320000E+1	1.558250E+3	1.106000E+2	-2.670000E+1	1.558250E+3	1.180000E+2	-2.110000E+1	1.558250E+3	1.177000E+2	-6.130000E+1
1.558260E+3	1.327000E+2	-4.730000E+1	1.558260E+3	1.207000E+2	-5.740000E+1				1.558260E+3	1.160000E+2	-6.350000E+1	1.558260E+3	1.099000E+2	-2.740000E+1	1.558260E+3	1.177000E+2	-2.140000E+1	1.558260E+3	1.173000E+2	-6.170000E+1
1.558270E+3	1.319000E+2	-4.810000E+1	1.558270E+3	1.204000E+2	-5.770000E+1				1.558270E+3	1.158000E+2	-6.370000E+1	1.558270E+3	1.091000E+2	-2.820000E+1	1.558270E+3	1.173000E+2	-2.180000E+1	1.558270E+3	1.169000E+2	-6.210000E+1
1.558280E+3	1.310000E+2	-4.900000E+1	1.558280E+3	1.200000E+2	-5.810000E+1				1.558280E+3	1.155000E+2	-6.400000E+1	1.558280E+3	1.084000E+2	-2.890000E+1	1.558280E+3	1.164000E+2	-2.270000E+1	1.558280E+3	1.163000E+2	-6.270000E+1
1.558290E+3	1.301000E+2	-4.990000E+1	1.558290E+3	1.195000E+2	-5.860000E+1				1.558290E+3	1.151000E+2	-6.440000E+1	1.558290E+3	1.080000E+2	-2.930000E+1	1.558290E+3	1.156000E+2	-2.350000E+1	1.558290E+3	1.157000E+2	-6.330000E+1
1.558300E+3	1.294000E+2	-5.060000E+1	1.558300E+3	1.187000E+2	-5.940000E+1				1.558300E+3	1.146000E+2	-6.490000E+1	1.558300E+3	1.077000E+2	-2.960000E+1	1.558300E+3	1.152000E+2	-2.390000E+1	1.558300E+3	1.154000E+2	-6.360000E+1
1.558310E+3	1.284000E+2	-5.160000E+1	1.558310E+3	1.184000E+2	-5.970000E+1				1.558310E+3	1.143000E+2	-6.520000E+1	1.558310E+3	1.073000E+2	-3.000000E+1	1.558310E+3	1.147000E+2	-2.440000E+1	1.558310E+3	1.149000E+2	-6.410000E+1
1.558320E+3	1.272000E+2	-5.280000E+1	1.558320E+3	1.180000E+2	-6.010000E+1				1.558320E+3	1.139000E+2	-6.560000E+1	1.558320E+3	1.069000E+2	-3.040000E+1	1.558320E+3	1.142000E+2	-2.490000E+1	1.558320E+3	1.142000E+2	-6.480000E+1
1.558330E+3	1.262000E+2	-5.380000E+1	1.558330E+3	1.177000E+2	-6.040000E+1				1.558330E+3	1.137000E+2	-6.580000E+1	1.558330E+3	1.066000E+2	-3.070000E+1	1.558330E+3	1.137000E+2	-2.540000E+1	1.558330E+3	1.135000E+2	-6.550000E+1
1.558340E+3	1.254000E+2	-5.460000E+1	1.558340E+3	1.175000E+2	-6.060000E+1				1.558340E+3	1.135000E+2	-6.600000E+1	1.558340E+3	1.064000E+2	-3.090000E+1	1.558340E+3	1.134000E+2	-2.570000E+1	1.558340E+3	1.130000E+2	-6.600000E+1
1.558350E+3	1.246000E+2	-5.540000E+1	1.558350E+3	1.173000E+2	-6.080000E+1				1.558350E+3	1.133000E+2	-6.620000E+1	1.558350E+3	1.063000E+2	-3.100000E+1	1.558350E+3	1.131000E+2	-2.600000E+1	1.558350E+3	1.125000E+2	-6.650000E+1
1.558360E+3	1.238000E+2	-5.620000E+1	1.558360E+3	1.171000E+2	-6.100000E+1				1.558360E+3	1.129000E+2	-6.660000E+1	1.558360E+3	1.060000E+2	-3.130000E+1	1.558360E+3	1.128000E+2	-2.630000E+1	1.558360E+3	1.121000E+2	-6.690000E+1
1.558370E+3	1.228000E+2	-5.720000E+1	1.558370E+3	1.168000E+2	-6.130000E+1				1.558370E+3	1.127000E+2	-6.680000E+1	1.558370E+3	1.054000E+2	-3.190000E+1	1.558370E+3	1.126000E+2	-2.650000E+1	1.558370E+3	1.119000E+2	-6.710000E+1
1.558380E+3	1.221000E+2	-5.790000E+1	1.558380E+3	1.166000E+2	-6.150000E+1				1.558380E+3	1.126000E+2	-6.690000E+1	1.558380E+3	1.049000E+2	-3.240000E+1	1.558380E+3	1.123000E+2	-2.680000E+1	1.558380E+3	1.116000E+2	-6.740000E+1
1.558390E+3	1.212000E+2	-5.880000E+1	1.558390E+3	1.164000E+2	-6.170000E+1				1.558390E+3	1.124000E+2	-6.710000E+1	1.558390E+3	1.044000E+2	-3.290000E+1	1.558390E+3	1.119000E+2	-2.720000E+1	1.558390E+3	1.114000E+2	-6.760000E+1
1.558400E+3	1.198000E+2	-6.020000E+1	1.558400E+3	1.163000E+2	-6.180000E+1				1.558400E+3	1.119000E+2	-6.760000E+1	1.558400E+3	1.038000E+2	-3.350000E+1	1.558400E+3	1.111000E+2	-2.800000E+1	1.558400E+3	1.110000E+2	-6.800000E+1
1.558410E+3	1.181000E+2	-6.190000E+1	1.558410E+3	1.161000E+2	-6.200000E+1				1.558410E+3	1.113000E+2	-6.820000E+1	1.558410E+3	1.033000E+2	-3.400000E+1	1.558410E+3	1.103000E+2	-2.880000E+1	1.558410E+3	1.107000E+2	-6.830000E+1
1.558420E+3	1.175000E+2	-6.250000E+1	1.558420E+3	1.160000E+2	-6.210000E+1				1.558420E+3	1.109000E+2	-6.860000E+1	1.558420E+3	1.031000E+2	-3.420000E+1	1.558420E+3	1.098000E+2	-2.930000E+1	1.558420E+3	1.106000E+2	-6.840000E+1
1.558430E+3	1.171000E+2	-6.290000E+1	1.558430E+3	1.159000E+2	-6.220000E+1				1.558430E+3	1.108000E+2	-6.870000E+1	1.558430E+3	1.030000E+2	-3.430000E+1	1.558430E+3	1.097000E+2	-2.940000E+1	1.558430E+3	1.106000E+2	-6.840000E+1
1.558440E+3	1.169000E+2	-6.310000E+1	1.558440E+3	1.156000E+2	-6.250000E+1				1.558440E+3	1.107000E+2	-6.880000E+1	1.558440E+3	1.029000E+2	-3.440000E+1	1.558440E+3	1.096000E+2	-2.950000E+1	1.558440E+3	1.105000E+2	-6.850000E+1
1.558450E+3	1.166000E+2	-6.340000E+1	1.558450E+3	1.153000E+2	-6.280000E+1				1.558450E+3	1.107000E+2	-6.880000E+1	1.558450E+3	1.029000E+2	-3.440000E+1	1.558450E+3	1.097000E+2	-2.940000E+1	1.558450E+3	1.105000E+2	-6.850000E+1
1.558460E+3	1.161000E+2	-6.390000E+1	1.558460E+3	1.150000E+2	-6.310000E+1				1.558460E+3	1.107000E+2	-6.880000E+1	1.558460E+3	1.029000E+2	-3.440000E+1	1.558460E+3	1.097000E+2	-2.940000E+1	1.558460E+3	1.104000E+2	-6.860000E+1
1.558470E+3	1.155000E+2	-6.450000E+1	1.558470E+3	1.147000E+2	-6.340000E+1				1.558470E+3	1.107000E+2	-6.880000E+1	1.558470E+3	1.029000E+2	-3.440000E+1	1.558470E+3	1.097000E+2	-2.940000E+1	1.558470E+3	1.101000E+2	-6.890000E+1
1.558480E+3	1.145000E+2	-6.550000E+1	1.558480E+3	1.145000E+2	-6.360000E+1				1.558480E+3	1.104000E+2	-6.910000E+1	1.558480E+3	1.027000E+2	-3.460000E+1	1.558480E+3	1.096000E+2	-2.950000E+1	1.558480E+3	1.096000E+2	-6.940000E+1
1.558490E+3	1.132000E+2	-6.680000E+1	1.558490E+3	1.144000E+2	-6.370000E+1				1.558490E+3	1.098000E+2	-6.970000E+1	1.558490E+3	1.025000E+2	-3.480000E+1	1.558490E+3	1.094000E+2	-2.970000E+1	1.558490E+3	1.090000E+2	-7.000000E+1
1.558500E+3	1.123000E+2	-6.770000E+1	1.558500E+3	1.142000E+2	-6.390000E+1				1.558500E+3	1.096000E+2	-6.990000E+1	1.558500E+3	1.023000E+2	-3.500000E+1	1.558500E+3	1.093000E+2	-2.980000E+1	1.558500E+3	1.087000E+2	-7.030000E+1
1.558510E+3	1.109000E+2	-6.910000E+1	1.558510E+3	1.141000E+2	-6.400000E+1				1.558510E+3	1.095000E+2	-7.000000E+1	1.558510E+3	1.022000E+2	-3.510000E+1	1.558510E+3	1.093000E+2	-2.980000E+1	1.558510E+3	1.086000E+2	-7.040000E+1
1.558520E+3	1.104000E+2	-6.960000E+1	1.558520E+3	1.140000E+2	-6.410000E+1				1.558520E+3	1.095000E+2	-7.000000E+1	1.558520E+3	1.020000E+2	-3.530000E+1	1.558520E+3	1.092000E+2	-2.990000E+1	1.558520E+3	1.086000E+2	-7.040000E+1
1.558530E+3	1.097000E+2	-7.030000E+1	1.558530E+3	1.138000E+2	-6.430000E+1				1.558530E+3	1.095000E+2	-7.000000E+1	1.558530E+3	1.018000E+2	-3.550000E+1	1.558530E+3	1.090000E+2	-3.010000E+1	1.558530E+3	1.085000E+2	-7.050000E+1
1.558540E+3	1.089000E+2	-7.110000E+1	1.558540E+3	1.136000E+2	-6.450000E+1				1.558540E+3	1.093000E+2	-7.020000E+1	1.558540E+3	1.014000E+2	-3.590000E+1	1.558540E+3	1.087000E+2	-3.040000E+1	1.558540E+3	1.084000E+2	-7.060000E+1
1.558550E+3	1.082000E+2	-7.180000E+1	1.558550E+3	1.136000E+2	-6.450000E+1				1.558550E+3	1.092000E+2	-7.030000E+1	1.558550E+3	1.010000E+2	-3.630000E+1	1.558550E+3	1.084000E+2	-3.070000E+1	1.558550E+3	1.084000E+2	-7.060000E+1
1.558560E+3	1.071000E+2	-7.290000E+1	1.558560E+3	1.136000E+2	-6.450000E+1				1.558560E+3	1.091000E+2	-7.040000E+1	1.558560E+3	1.007000E+2	-3.660000E+1	1.558560E+3	1.083000E+2	-3.080000E+1	1.558560E+3	1.085000E+2	-7.050000E+1
1.558570E+3	1.068000E+2	-7.320000E+1	1.558570E+3	1.136000E+2	-6.450000E+1				1.558570E+3	1.090000E+2	-7.050000E+1	1.558570E+3	1.005000E+2	-3.680000E+1	1.558570E+3	1.082000E+2	-3.090000E+1	1.558570E+3	1.087000E+2	-7.030000E+1
1.558580E+3	1.066000E+2	-7.340000E+1	1.558580E+3	1.136000E+2	-6.450000E+1				1.558580E+3	1.089000E+2	-7.060000E+1	1.558580E+3	1.003000E+2	-3.700000E+1	1.558580E+3	1.083000E+2	-3.080000E+1	1.558580E+3	1.089000E+2	-7.010000E+1
1.558590E+3	1.065000E+2	-7.350000E+1	1.558590E+3	1.136000E+2	-6.450000E+1				1.558590E+3	1.089000E+2	-7.060000E+1	1.558590E+3	1.003000E+2	-3.700000E+1	1.558590E+3	1.084000E+2	-3.070000E+1	1.558590E+3	1.091000E+2	-6.990000E+1
