26/07/2011
corrugada1_setbottom_C11_Pin=-1 _X	corrugada1_setbottom_C11_Pin=-1_Y	corrugada1_setbottom_C11_Pin=-1_Ynorm	corrugada1_setbottom_C11_Pin=-1 _X	corrugada1_setbottom_C11_Pin=-1_Y	corrugada1_setbottom_C11_Pin=-1_Ynorm	corrugada1_setbottom_C11_Pin=-1 _X	corrugada1_setbottom_C11_Pin=-1_Y	corrugada1_setbottom_C11_Pin=-1_Ynorm
			1.583500E+3	8.002000E+1	-9.988000E+1	1.583500E+3	7.413000E+1	-1.058700E+2
			1.583550E+3	7.795000E+1	-1.019500E+2	1.583550E+3	7.364000E+1	-1.063600E+2
			1.583600E+3	6.931000E+1	-1.105900E+2	1.583600E+3	6.663000E+1	-1.133700E+2
			1.583650E+3	6.829000E+1	-1.116100E+2	1.583650E+3	6.695000E+1	-1.130500E+2
			1.583700E+3	7.286000E+1	-1.070400E+2	1.583700E+3	7.241000E+1	-1.075900E+2
			1.583750E+3	7.486000E+1	-1.050400E+2	1.583750E+3	7.513000E+1	-1.048700E+2
			1.583800E+3	7.084000E+1	-1.090600E+2	1.583800E+3	7.106000E+1	-1.089400E+2
			1.583850E+3	6.005000E+1	-1.198500E+2	1.583850E+3	6.022000E+1	-1.197800E+2
			1.583900E+3	5.868000E+1	-1.212200E+2	1.583900E+3	5.880000E+1	-1.212000E+2
			1.583950E+3	6.133000E+1	-1.185700E+2	1.583950E+3	6.160000E+1	-1.184000E+2
			1.584000E+3	4.972000E+1	-1.301800E+2	1.584000E+3	4.968000E+1	-1.303200E+2
			1.584050E+3	4.282000E+1	-1.370800E+2	1.584050E+3	4.359000E+1	-1.364100E+2
			1.584100E+3	4.645000E+1	-1.334500E+2	1.584100E+3	4.763000E+1	-1.323700E+2
			1.584150E+3	4.647000E+1	-1.334300E+2	1.584150E+3	4.777000E+1	-1.322300E+2
			1.584200E+3	4.452000E+1	-1.353800E+2	1.584200E+3	4.597000E+1	-1.340300E+2
			1.584250E+3	3.640000E+1	-1.435000E+2	1.584250E+3	3.821000E+1	-1.417900E+2
			1.584300E+3	2.677000E+1	-1.531300E+2	1.584300E+3	2.805000E+1	-1.519500E+2
			1.584350E+3	2.480000E+1	-1.551000E+2	1.584350E+3	2.582000E+1	-1.541800E+2
			1.584400E+3	1.659000E+1	-1.633100E+2	1.584400E+3	1.766000E+1	-1.623400E+2
			1.584450E+3	2.070000E+0	-1.778300E+2	1.584450E+3	2.984000E+0	-1.770160E+2
			1.584500E+3	-2.961000E+0	-1.828610E+2	1.584500E+3	-2.336000E+0	-1.823360E+2
			1.584550E+3	-1.719000E+0	-1.816190E+2	1.584550E+3	-1.195000E+0	-1.811950E+2
			1.584600E+3	-3.211000E+0	-1.831110E+2	1.584600E+3	-2.852000E+0	-1.828520E+2
			1.584650E+3	-1.594000E+0	-1.814940E+2	1.584650E+3	-1.227000E+0	-1.812270E+2
			1.584700E+3	1.016000E-1	-1.797984E+2	1.584700E+3	6.094000E-1	-1.793906E+2
			1.584750E+3	9.766000E-1	-1.789234E+2	1.584750E+3	1.789000E+0	-1.782110E+2
			1.584800E+3	-9.375000E-1	-1.808375E+2	1.584800E+3	4.375000E-1	-1.795625E+2
			1.584850E+3	-1.289000E+1	-1.927900E+2	1.584850E+3	-1.120000E+1	-1.912000E+2
			1.584900E+3	-1.397000E+1	-1.938700E+2	1.584900E+3	-1.252000E+1	-1.925200E+2
			1.584950E+3	-1.126000E+1	-1.911600E+2	1.584950E+3	-9.461000E+0	-1.894610E+2
			1.585000E+3	-1.411000E+1	-1.940100E+2	1.585000E+3	-1.231000E+1	-1.923100E+2
			1.585050E+3	-1.426000E+1	-1.941600E+2	1.585050E+3	-1.225000E+1	-1.922500E+2
			1.585100E+3	-2.033000E+1	-2.002300E+2	1.585100E+3	-1.827000E+1	-1.982700E+2
			1.585150E+3	-2.366000E+1	-2.035600E+2	1.585150E+3	-2.179000E+1	-2.017900E+2
			1.585200E+3	-2.728000E+1	-2.071800E+2	1.585200E+3	-2.555000E+1	-2.055500E+2
			1.585250E+3	-3.345000E+1	-2.133500E+2	1.585250E+3	-3.180000E+1	-2.118000E+2
			1.585300E+3	-4.552000E+1	-2.254200E+2	1.585300E+3	-4.398000E+1	-2.239800E+2
			1.585350E+3	-5.360000E+1	-2.335000E+2	1.585350E+3	-5.263000E+1	-2.326300E+2
			1.585400E+3	-5.534000E+1	-2.352400E+2	1.585400E+3	-5.424000E+1	-2.342400E+2
			1.585450E+3	-5.871000E+1	-2.386100E+2	1.585450E+3	-5.790000E+1	-2.379000E+2
			1.585500E+3	-5.883000E+1	-2.387300E+2	1.585500E+3	-5.857000E+1	-2.385700E+2
			1.585550E+3	-5.832000E+1	-2.382200E+2	1.585550E+3	-5.881000E+1	-2.388100E+2
			1.585600E+3	-5.673000E+1	-2.366300E+2	1.585600E+3	-5.824000E+1	-2.382400E+2
			1.585650E+3	-5.482000E+1	-2.347200E+2	1.585650E+3	-6.277000E+1	-2.427700E+2
			1.585700E+3	-6.215000E+1	-2.420500E+2	1.585700E+3	-7.084000E+1	-2.508400E+2
			1.585750E+3	-6.741000E+1	-2.473100E+2	1.585750E+3	-7.692000E+1	-2.569200E+2
			1.585800E+3	-6.712000E+1	-2.470200E+2	1.585800E+3	-7.741000E+1	-2.574100E+2
			1.585850E+3	-6.919000E+1	-2.490900E+2	1.585850E+3	-7.972000E+1	-2.597200E+2
			1.585900E+3	-7.222000E+1	-2.521200E+2	1.585900E+3	-8.284000E+1	-2.628400E+2
			1.585950E+3	-7.533000E+1	-2.552300E+2	1.585950E+3	-8.607000E+1	-2.660700E+2
			1.586000E+3	-7.602000E+1	-2.559200E+2	1.586000E+3	-8.724000E+1	-2.672400E+2
			1.586050E+3	-7.606000E+1	-2.559600E+2	1.586050E+3	-8.730000E+1	-2.673000E+2
			1.586100E+3	-7.923000E+1	-2.591300E+2	1.586100E+3	-9.034000E+1	-2.703400E+2
			1.586150E+3	-8.919000E+1	-2.690900E+2	1.586150E+3	-1.003000E+2	-2.803000E+2
			1.586200E+3	-9.070000E+1	-2.706000E+2	1.586200E+3	-1.015000E+2	-2.815000E+2
			1.586250E+3	-9.208000E+1	-2.719800E+2	1.586250E+3	-1.019000E+2	-2.819000E+2
			1.586300E+3	-9.797000E+1	-2.778700E+2	1.586300E+3	-1.069000E+2	-2.869000E+2
			1.586350E+3	-1.009000E+2	-2.808000E+2	1.586350E+3	-1.089000E+2	-2.889000E+2
			1.586400E+3	-1.017000E+2	-2.816000E+2	1.586400E+3	-1.090000E+2	-2.890000E+2
			1.586450E+3	-1.042000E+2	-2.841000E+2	1.586450E+3	-1.108000E+2	-2.908000E+2
			1.586500E+3	-1.055000E+2	-2.854000E+2	1.586500E+3	-1.118000E+2	-2.918000E+2
			1.586550E+3	-1.058000E+2	-2.857000E+2	1.586550E+3	-1.115000E+2	-2.915000E+2
			1.586600E+3	-1.112000E+2	-2.911000E+2	1.586600E+3	-1.163000E+2	-2.963000E+2
			1.586650E+3	-1.140000E+2	-2.939000E+2	1.586650E+3	-1.189000E+2	-2.989000E+2
			1.586700E+3	-1.125000E+2	-2.924000E+2	1.586700E+3	-1.172000E+2	-2.972000E+2
			1.586750E+3	-1.156000E+2	-2.955000E+2	1.586750E+3	-1.204000E+2	-3.004000E+2
			1.586800E+3	-1.211000E+2	-3.010000E+2	1.586800E+3	-1.258000E+2	-3.058000E+2
			1.586850E+3	-1.182000E+2	-2.981000E+2	1.586850E+3	-1.232000E+2	-3.032000E+2
			1.586900E+3	-1.165000E+2	-2.964000E+2	1.586900E+3	-1.220000E+2	-3.020000E+2
			1.586950E+3	-1.141000E+2	-2.940000E+2	1.586950E+3	-1.199000E+2	-2.999000E+2
			1.587000E+3	-1.127000E+2	-2.926000E+2	1.587000E+3	-1.188000E+2	-2.988000E+2
			1.587050E+3	-1.219000E+2	-3.018000E+2	1.587050E+3	-1.284000E+2	-3.084000E+2
			1.587100E+3	-1.273000E+2	-3.072000E+2	1.587100E+3	-1.344000E+2	-3.144000E+2
			1.587150E+3	-1.313000E+2	-3.112000E+2	1.587150E+3	-1.380000E+2	-3.180000E+2
			1.587200E+3	-1.475000E+2	-3.274000E+2	1.587200E+3	-1.544000E+2	-3.344000E+2
			1.587250E+3	-1.620000E+2	-3.419000E+2	1.587250E+3	-1.694000E+2	-3.494000E+2
			1.587300E+3	-1.625000E+2	-3.424000E+2	1.587300E+3	-1.700000E+2	-3.500000E+2
			1.587350E+3	-1.634000E+2	-3.433000E+2	1.587350E+3	-1.707000E+2	-3.507000E+2
			1.587400E+3	-1.702000E+2	-3.501000E+2	1.587400E+3	-1.773000E+2	-3.573000E+2
			1.587450E+3	-1.668000E+2	-3.467000E+2	1.587450E+3	-1.739000E+2	-3.539000E+2
			1.587500E+3	-1.585000E+2	-3.384000E+2	1.587500E+3	-1.654000E+2	-3.454000E+2
			1.587550E+3	-1.520000E+2	-3.319000E+2	1.587550E+3	-1.584000E+2	-3.384000E+2
			1.587600E+3	-1.545000E+2	-3.344000E+2	1.587600E+3	-1.605000E+2	-3.405000E+2
			1.587650E+3	-1.745000E+2	-3.544000E+2	1.587650E+3	1.797000E+2	-3.000000E-1
			1.587700E+3	1.780000E+2	-1.900000E+0	1.587700E+3	1.723000E+2	-7.700000E+0
			1.587750E+3	1.769000E+2	-3.000000E+0	1.587750E+3	1.717000E+2	-8.300000E+0
			1.587800E+3	1.640000E+2	-1.590000E+1	1.587800E+3	1.593000E+2	-2.070000E+1
			1.587850E+3	1.451000E+2	-3.480000E+1	1.587850E+3	1.407000E+2	-3.930000E+1
			1.587900E+3	1.419000E+2	-3.800000E+1	1.587900E+3	1.376000E+2	-4.240000E+1
			1.587950E+3	1.420000E+2	-3.790000E+1	1.587950E+3	1.380000E+2	-4.200000E+1
			1.588000E+3	1.361000E+2	-4.380000E+1	1.588000E+3	1.325000E+2	-4.750000E+1
			1.588050E+3	1.295000E+2	-5.040000E+1	1.588050E+3	1.263000E+2	-5.370000E+1
			1.588100E+3	1.248000E+2	-5.510000E+1	1.588100E+3	1.219000E+2	-5.810000E+1
			1.588150E+3	1.233000E+2	-5.660000E+1	1.588150E+3	1.201000E+2	-5.990000E+1
			1.588200E+3	1.270000E+2	-5.290000E+1	1.588200E+3	1.240000E+2	-5.600000E+1
			1.588250E+3	1.245000E+2	-5.540000E+1	1.588250E+3	1.214000E+2	-5.860000E+1
			1.588300E+3	1.283000E+2	-5.160000E+1	1.588300E+3	1.247000E+2	-5.530000E+1
			1.588350E+3	1.318000E+2	-4.810000E+1	1.588350E+3	1.282000E+2	-5.180000E+1
			1.588400E+3	1.308000E+2	-4.910000E+1	1.588400E+3	1.274000E+2	-5.260000E+1
			1.588450E+3	1.270000E+2	-5.290000E+1	1.588450E+3	1.239000E+2	-5.610000E+1
			1.588500E+3	1.126000E+2	-6.730000E+1	1.588500E+3	1.093000E+2	-7.070000E+1
			1.588550E+3	9.809000E+1	-8.181000E+1	1.588550E+3	9.496000E+1	-8.504000E+1
			1.588600E+3	9.296000E+1	-8.694000E+1	1.588600E+3	9.040000E+1	-8.960000E+1
			1.588650E+3	8.656000E+1	-9.334000E+1	1.588650E+3	8.418000E+1	-9.582000E+1
			1.588700E+3	8.167000E+1	-9.823000E+1	1.588700E+3	7.921000E+1	-1.007900E+2
			1.588750E+3	9.231000E+1	-8.759000E+1	1.588750E+3	8.981000E+1	-9.019000E+1
			1.588800E+3	1.051000E+2	-7.480000E+1	1.588800E+3	1.029000E+2	-7.710000E+1
			1.588850E+3	1.150000E+2	-6.490000E+1	1.588850E+3	1.130000E+2	-6.700000E+1
			1.588900E+3	1.029000E+2	-7.700000E+1	1.588900E+3	1.016000E+2	-7.840000E+1
			1.588950E+3	8.355000E+1	-9.635000E+1	1.588950E+3	8.202000E+1	-9.798000E+1
			1.589000E+3	7.395000E+1	-1.059500E+2	1.589000E+3	7.256000E+1	-1.074400E+2
			1.589050E+3	6.769000E+1	-1.122100E+2	1.589050E+3	6.654000E+1	-1.134600E+2
			1.589100E+3	4.200000E+1	-1.379000E+2	1.589100E+3	4.132000E+1	-1.386800E+2
			1.589150E+3	2.829000E+1	-1.516100E+2	1.589150E+3	2.735000E+1	-1.526500E+2
			1.589200E+3	2.123000E+1	-1.586700E+2	1.589200E+3	1.991000E+1	-1.600900E+2
			1.589250E+3	2.400000E+1	-1.559000E+2	1.589250E+3	2.277000E+1	-1.572300E+2
			1.589300E+3	2.341000E+1	-1.564900E+2	1.589300E+3	2.227000E+1	-1.577300E+2
			1.589350E+3	4.152000E+1	-1.383800E+2	1.589350E+3	4.018000E+1	-1.398200E+2
			1.589400E+3	4.537000E+1	-1.345300E+2	1.589400E+3	4.447000E+1	-1.355300E+2
			1.589450E+3	4.525000E+1	-1.346500E+2	1.589450E+3	4.440000E+1	-1.356000E+2
			1.589500E+3	3.441000E+1	-1.454900E+2	1.589500E+3	3.409000E+1	-1.459100E+2
			1.589550E+3	1.305000E+1	-1.668500E+2	1.589550E+3	1.273000E+1	-1.672700E+2
			1.589600E+3	1.516000E+0	-1.783840E+2	1.589600E+3	1.008000E+0	-1.789920E+2
			1.589650E+3	1.164000E+0	-1.787360E+2	1.589650E+3	4.688000E-1	-1.795312E+2
			1.589700E+3	-2.469000E+0	-1.823690E+2	1.589700E+3	-2.922000E+0	-1.829220E+2
			1.589750E+3	-2.750000E+0	-1.826500E+2	1.589750E+3	-3.539000E+0	-1.835390E+2
			1.589800E+3	4.672000E+0	-1.752280E+2	1.589800E+3	4.000000E+0	-1.760000E+2
			1.589850E+3	7.695000E+0	-1.722050E+2	1.589850E+3	7.117000E+0	-1.728830E+2
			1.589900E+3	1.306000E+1	-1.668400E+2	1.589900E+3	1.273000E+1	-1.672700E+2
			1.589950E+3	3.305000E+0	-1.765950E+2	1.589950E+3	3.422000E+0	-1.765780E+2
			1.590000E+3	-1.829000E+1	-1.981900E+2	1.590000E+3	-1.834000E+1	-1.983400E+2
			1.590050E+3	-2.004000E+1	-1.999400E+2	1.590050E+3	-2.014000E+1	-2.001400E+2
			1.590100E+3	-2.046000E+1	-2.003600E+2	1.590100E+3	-2.009000E+1	-2.000900E+2
			1.590150E+3	-2.227000E+1	-2.021700E+2	1.590150E+3	-2.191000E+1	-2.019100E+2
			1.590200E+3	-2.434000E+1	-2.042400E+2	1.590200E+3	-2.434000E+1	-2.043400E+2
			1.590250E+3	-1.743000E+1	-1.973300E+2	1.590250E+3	-1.723000E+1	-1.972300E+2
			1.590300E+3	-1.389000E+1	-1.937900E+2	1.590300E+3	-1.360000E+1	-1.936000E+2
			1.590350E+3	-1.103000E+1	-1.909300E+2	1.590350E+3	-1.045000E+1	-1.904500E+2
			1.590400E+3	-2.359000E+1	-2.034900E+2	1.590400E+3	-2.296000E+1	-2.029600E+2
			1.590450E+3	-3.326000E+1	-2.131600E+2	1.590450E+3	-3.285000E+1	-2.128500E+2
			1.590500E+3	-3.149000E+1	-2.113900E+2	1.590500E+3	-3.124000E+1	-2.112400E+2
			1.590550E+3	-2.763000E+1	-2.075300E+2	1.590550E+3	-2.746000E+1	-2.074600E+2
			1.590600E+3	-2.118000E+1	-2.010800E+2	1.590600E+3	-2.106000E+1	-2.010600E+2
			1.590650E+3	-2.036000E+1	-2.002600E+2	1.590650E+3	-2.021000E+1	-2.002100E+2
			1.590700E+3	-2.727000E+1	-2.071700E+2	1.590700E+3	-2.715000E+1	-2.071500E+2
			1.590750E+3	-2.644000E+1	-2.063400E+2	1.590750E+3	-2.627000E+1	-2.062700E+2
			1.590800E+3	-3.039000E+1	-2.102900E+2	1.590800E+3	-3.020000E+1	-2.102000E+2
			1.590850E+3	-4.998000E+1	-2.298800E+2	1.590850E+3	-5.000000E+1	-2.300000E+2
			1.590900E+3	-6.635000E+1	-2.462500E+2	1.590900E+3	-6.630000E+1	-2.463000E+2
			1.590950E+3	-6.543000E+1	-2.453300E+2	1.590950E+3	-6.557000E+1	-2.455700E+2
			1.591000E+3	-7.223000E+1	-2.521300E+2	1.591000E+3	-7.215000E+1	-2.521500E+2
			1.591050E+3	-7.245000E+1	-2.523500E+2	1.591050E+3	-7.248000E+1	-2.524800E+2
			1.591100E+3	-6.698000E+1	-2.468800E+2	1.591100E+3	-6.697000E+1	-2.469700E+2
			1.591150E+3	-6.060000E+1	-2.405000E+2	1.591150E+3	-6.062000E+1	-2.406200E+2
			1.591200E+3	-5.964000E+1	-2.395400E+2	1.591200E+3	-5.995000E+1	-2.399500E+2
			1.591250E+3	-7.558000E+1	-2.554800E+2	1.591250E+3	-7.570000E+1	-2.557000E+2
			1.591300E+3	-8.090000E+1	-2.608000E+2	1.591300E+3	-8.115000E+1	-2.611500E+2
			1.591350E+3	-8.084000E+1	-2.607400E+2	1.591350E+3	-8.114000E+1	-2.611400E+2
			1.591400E+3	-8.690000E+1	-2.668000E+2	1.591400E+3	-8.720000E+1	-2.672000E+2
			1.591450E+3	-8.960000E+1	-2.695000E+2	1.591450E+3	-8.999000E+1	-2.699900E+2
			1.591500E+3	-8.928000E+1	-2.691800E+2	1.591500E+3	-8.974000E+1	-2.697400E+2
			1.591550E+3	-8.950000E+1	-2.694000E+2	1.591550E+3	-9.001000E+1	-2.700100E+2
			1.591600E+3	-8.488000E+1	-2.647800E+2	1.591600E+3	-8.555000E+1	-2.655500E+2
			1.591650E+3	-8.309000E+1	-2.629900E+2	1.591650E+3	-8.373000E+1	-2.637300E+2
			1.591700E+3	-8.727000E+1	-2.671700E+2	1.591700E+3	-8.802000E+1	-2.680200E+2
			1.591750E+3	-8.537000E+1	-2.652700E+2	1.591750E+3	-8.596000E+1	-2.659600E+2
			1.591800E+3	-8.431000E+1	-2.642100E+2	1.591800E+3	-8.521000E+1	-2.652100E+2
			1.591850E+3	-8.195000E+1	-2.618500E+2	1.591850E+3	-8.275000E+1	-2.627500E+2
			1.591900E+3	-8.868000E+1	-2.685800E+2	1.591900E+3	-8.941000E+1	-2.694100E+2
			1.591950E+3	-9.348000E+1	-2.733800E+2	1.591950E+3	-9.440000E+1	-2.744000E+2
			1.592000E+3	-9.940000E+1	-2.793000E+2	1.592000E+3	-1.000000E+2	-2.800000E+2
			1.592050E+3	-9.626000E+1	-2.761600E+2	1.592050E+3	-9.718000E+1	-2.771800E+2
			1.592100E+3	-1.020000E+2	-2.819000E+2	1.592100E+3	-1.028000E+2	-2.828000E+2
			1.592150E+3	-1.038000E+2	-2.837000E+2	1.592150E+3	-1.046000E+2	-2.846000E+2
			1.592200E+3	-1.076000E+2	-2.875000E+2	1.592200E+3	-1.085000E+2	-2.885000E+2
			1.592250E+3	-1.071000E+2	-2.870000E+2	1.592250E+3	-1.079000E+2	-2.879000E+2
			1.592300E+3	-1.060000E+2	-2.859000E+2	1.592300E+3	-1.068000E+2	-2.868000E+2
			1.592350E+3	-1.214000E+2	-3.013000E+2	1.592350E+3	-1.223000E+2	-3.023000E+2
			1.592400E+3	-1.411000E+2	-3.210000E+2	1.592400E+3	-1.419000E+2	-3.219000E+2
			1.592450E+3	-1.433000E+2	-3.232000E+2	1.592450E+3	-1.442000E+2	-3.242000E+2
			1.592500E+3	-1.403000E+2	-3.202000E+2	1.592500E+3	-1.416000E+2	-3.216000E+2
			1.592550E+3	-1.554000E+2	-3.353000E+2	1.592550E+3	-1.567000E+2	-3.367000E+2
			1.592600E+3	-1.655000E+2	-3.454000E+2	1.592600E+3	-1.673000E+2	-3.473000E+2
			1.592650E+3	-1.506000E+2	-3.305000E+2	1.592650E+3	-1.527000E+2	-3.327000E+2
			1.592700E+3	-1.382000E+2	-3.181000E+2	1.592700E+3	-1.405000E+2	-3.205000E+2
			1.592750E+3	-1.285000E+2	-3.084000E+2	1.592750E+3	-1.311000E+2	-3.111000E+2
			1.592800E+3	-1.436000E+2	-3.235000E+2	1.592800E+3	-1.462000E+2	-3.262000E+2
			1.592850E+3	-1.550000E+2	-3.349000E+2	1.592850E+3	-1.575000E+2	-3.375000E+2
			1.592900E+3	-1.527000E+2	-3.326000E+2	1.592900E+3	-1.550000E+2	-3.350000E+2
			1.592950E+3	-1.667000E+2	-3.466000E+2	1.592950E+3	-1.689000E+2	-3.489000E+2
			1.593000E+3	1.748000E+2	-5.100000E+0	1.593000E+3	1.728000E+2	-7.200000E+0
			1.593050E+3	-1.791000E+2	-3.590000E+2	1.593050E+3	1.791000E+2	-9.000000E-1
			1.593100E+3	-1.634000E+2	-3.433000E+2	1.593100E+3	-1.650000E+2	-3.450000E+2
			1.593150E+3	-1.549000E+2	-3.348000E+2	1.593150E+3	-1.565000E+2	-3.365000E+2
			1.593200E+3	-1.622000E+2	-3.421000E+2	1.593200E+3	-1.635000E+2	-3.435000E+2
			1.593250E+3	-1.737000E+2	-3.536000E+2	1.593250E+3	-1.747000E+2	-3.547000E+2
			1.593300E+3	-1.756000E+2	-3.555000E+2	1.593300E+3	-1.765000E+2	-3.565000E+2
			1.593350E+3	1.797000E+2	-2.000000E-1	1.593350E+3	1.789000E+2	-1.100000E+0
			1.593400E+3	1.628000E+2	-1.710000E+1	1.593400E+3	1.620000E+2	-1.800000E+1
			1.593450E+3	1.424000E+2	-3.750000E+1	1.593450E+3	1.415000E+2	-3.850000E+1
			1.593500E+3	1.367000E+2	-4.320000E+1	1.593500E+3	1.360000E+2	-4.400000E+1
			1.593550E+3	1.333000E+2	-4.660000E+1	1.593550E+3	1.327000E+2	-4.730000E+1
			1.593600E+3	1.354000E+2	-4.450000E+1	1.593600E+3	1.346000E+2	-4.540000E+1
			1.593650E+3	1.342000E+2	-4.570000E+1	1.593650E+3	1.338000E+2	-4.620000E+1
			1.593700E+3	1.303000E+2	-4.960000E+1	1.593700E+3	1.310000E+2	-4.900000E+1
			1.593750E+3	1.418000E+2	-3.810000E+1	1.593750E+3	1.430000E+2	-3.700000E+1
			1.593800E+3	1.400000E+2	-3.990000E+1	1.593800E+3	1.422000E+2	-3.780000E+1
			1.593850E+3	1.210000E+2	-5.890000E+1	1.593850E+3	1.236000E+2	-5.640000E+1
			1.593900E+3	1.155000E+2	-6.440000E+1	1.593900E+3	1.187000E+2	-6.130000E+1
			1.593950E+3	1.218000E+2	-5.810000E+1	1.593950E+3	1.254000E+2	-5.460000E+1
			1.594000E+3	1.202000E+2	-5.970000E+1	1.594000E+3	1.243000E+2	-5.570000E+1
			1.594050E+3	1.244000E+2	-5.550000E+1	1.594050E+3	1.286000E+2	-5.140000E+1
			1.594100E+3	1.214000E+2	-5.850000E+1	1.594100E+3	1.259000E+2	-5.410000E+1
			1.594150E+3	1.243000E+2	-5.560000E+1	1.594150E+3	1.289000E+2	-5.110000E+1
			1.594200E+3	1.292000E+2	-5.070000E+1	1.594200E+3	1.344000E+2	-4.560000E+1
			1.594250E+3	1.253000E+2	-5.460000E+1	1.594250E+3	1.311000E+2	-4.890000E+1
			1.594300E+3	1.238000E+2	-5.610000E+1	1.594300E+3	1.301000E+2	-4.990000E+1
			1.594350E+3	1.284000E+2	-5.150000E+1	1.594350E+3	1.355000E+2	-4.450000E+1
			1.594400E+3	1.313000E+2	-4.860000E+1	1.594400E+3	1.388000E+2	-4.120000E+1
			1.594450E+3	1.417000E+2	-3.820000E+1	1.594450E+3	1.494000E+2	-3.060000E+1
			1.594500E+3	1.245000E+2	-5.540000E+1	1.594500E+3	1.322000E+2	-4.780000E+1
			1.594550E+3	1.075000E+2	-7.240000E+1	1.594550E+3	1.150000E+2	-6.500000E+1
			1.594600E+3	1.109000E+2	-6.900000E+1	1.594600E+3	1.177000E+2	-6.230000E+1
			1.594650E+3	1.036000E+2	-7.630000E+1	1.594650E+3	1.102000E+2	-6.980000E+1
			1.594700E+3	8.444000E+1	-9.546000E+1	1.594700E+3	9.078000E+1	-8.922000E+1
			1.594750E+3	8.613000E+1	-9.377000E+1	1.594750E+3	9.231000E+1	-8.769000E+1
			1.594800E+3	9.251000E+1	-8.739000E+1	1.594800E+3	9.866000E+1	-8.134000E+1
			1.594850E+3	1.006000E+2	-7.930000E+1	1.594850E+3	1.065000E+2	-7.350000E+1
			1.594900E+3	1.073000E+2	-7.260000E+1	1.594900E+3	1.136000E+2	-6.640000E+1
			1.594950E+3	8.961000E+1	-9.029000E+1	1.594950E+3	9.592000E+1	-8.408000E+1
			1.595000E+3	9.409000E+1	-8.581000E+1	1.595000E+3	1.002000E+2	-7.980000E+1
			1.595050E+3	9.544000E+1	-8.446000E+1	1.595050E+3	1.023000E+2	-7.770000E+1
			1.595100E+3	7.814000E+1	-1.017600E+2	1.595100E+3	8.522000E+1	-9.478000E+1
			1.595150E+3	7.630000E+1	-1.036000E+2	1.595150E+3	8.316000E+1	-9.684000E+1
			1.595200E+3	8.489000E+1	-9.501000E+1	1.595200E+3	9.145000E+1	-8.855000E+1
			1.595250E+3	9.434000E+1	-8.556000E+1	1.595250E+3	1.010000E+2	-7.900000E+1
			1.595300E+3	9.574000E+1	-8.416000E+1	1.595300E+3	1.021000E+2	-7.790000E+1
			1.595350E+3	8.988000E+1	-9.002000E+1	1.595350E+3	9.613000E+1	-8.387000E+1
			1.595400E+3	7.818000E+1	-1.017200E+2	1.595400E+3	8.367000E+1	-9.633000E+1
			1.595450E+3	7.656000E+1	-1.033400E+2	1.595450E+3	8.135000E+1	-9.865000E+1
			1.595500E+3	6.557000E+1	-1.143300E+2	1.595500E+3	7.038000E+1	-1.096200E+2
			1.595550E+3	4.923000E+1	-1.306700E+2	1.595550E+3	5.357000E+1	-1.264300E+2
			1.595600E+3	4.259000E+1	-1.373100E+2	1.595600E+3	4.652000E+1	-1.334800E+2
			1.595650E+3	4.133000E+1	-1.385700E+2	1.595650E+3	4.489000E+1	-1.351100E+2
			1.595700E+3	3.711000E+1	-1.427900E+2	1.595700E+3	4.062000E+1	-1.393800E+2
			1.595750E+3	2.904000E+1	-1.508600E+2	1.595750E+3	3.264000E+1	-1.473600E+2
			1.595800E+3	4.116000E+1	-1.387400E+2	1.595800E+3	4.459000E+1	-1.354100E+2
			1.595850E+3	5.234000E+1	-1.275600E+2	1.595850E+3	5.619000E+1	-1.238100E+2
			1.595900E+3	4.923000E+1	-1.306700E+2	1.595900E+3	5.316000E+1	-1.268400E+2
			1.595950E+3	6.031000E+1	-1.195900E+2	1.595950E+3	6.404000E+1	-1.159600E+2
			1.596000E+3	6.686000E+1	-1.130400E+2	1.596000E+3	7.149000E+1	-1.085100E+2
			1.596050E+3	4.204000E+1	-1.378600E+2	1.596050E+3	4.705000E+1	-1.329500E+2
			1.596100E+3	3.985000E+1	-1.400500E+2	1.596100E+3	4.431000E+1	-1.356900E+2
			1.596150E+3	4.463000E+1	-1.352700E+2	1.596150E+3	5.110000E+1	-1.289000E+2
			1.596200E+3	2.102000E+1	-1.588800E+2	1.596200E+3	4.159000E+1	-1.384100E+2
			1.596250E+3	4.609000E+0	-1.752910E+2	1.596250E+3	1.908000E+1	-1.609200E+2
			1.596300E+3	1.302000E+1	-1.668800E+2	1.596300E+3	1.005000E+1	-1.699500E+2
			1.596350E+3	1.669000E+1	-1.632100E+2	1.596350E+3	2.430000E+1	-1.557000E+2
			1.596400E+3	1.711000E+0	-1.781890E+2	1.596400E+3	1.463000E+1	-1.653700E+2
			1.596450E+3	1.620000E+1	-1.637000E+2	1.596450E+3	1.190000E+1	-1.681000E+2
			1.596500E+3	2.627000E+1	-1.536300E+2	1.596500E+3	3.227000E+1	-1.477300E+2
			1.596550E+3	3.307000E+1	-1.468300E+2	1.596550E+3	3.967000E+1	-1.403300E+2
			1.596600E+3	4.020000E+1	-1.397000E+2	1.596600E+3	4.672000E+1	-1.332800E+2
			1.596650E+3	5.097000E+1	-1.289300E+2	1.596650E+3	5.792000E+1	-1.220800E+2
