#radius =15.000; K=0.053; R=0.0010; alfa=0.0003
1.4035320000 0.8337687267
1.4035330000 0.8318915415
1.4035340000 0.8299838115
1.4035350000 0.8280449099
1.4035360000 0.8260741949
1.4035370000 0.8240710097
1.4035380000 0.8220346815
1.4035390000 0.8199645221
1.4035400000 0.8178598266
1.4035410000 0.8157198733
1.4035420000 0.8135439237
1.4035430000 0.8113312213
1.4035440000 0.8090809920
1.4035450000 0.8067924431
1.4035460000 0.8044647631
1.4035470000 0.8020971212
1.4035480000 0.7996886670
1.4035490000 0.7972385299
1.4035500000 0.7947458186
1.4035510000 0.7922096208
1.4035520000 0.7896290027
1.4035530000 0.7870030084
1.4035540000 0.7843306596
1.4035550000 0.7816109552
1.4035560000 0.7788428706
1.4035570000 0.7760253572
1.4035580000 0.7731573423
1.4035590000 0.7702377283
1.4035600000 0.7672653926
1.4035610000 0.7642391866
1.4035620000 0.7611579358
1.4035630000 0.7580204391
1.4035640000 0.7548254685
1.4035650000 0.7515717686
1.4035660000 0.7482580564
1.4035670000 0.7448830207
1.4035680000 0.7414453220
1.4035690000 0.7379435922
1.4035700000 0.7343764342
1.4035710000 0.7307424218
1.4035720000 0.7270400993
1.4035730000 0.7232679819
1.4035740000 0.7194245550
1.4035750000 0.7155082747
1.4035760000 0.7115175677
1.4035770000 0.7074508312
1.4035780000 0.7033064337
1.4035790000 0.6990827148
1.4035800000 0.6947779860
1.4035810000 0.6903905312
1.4035820000 0.6859186073
1.4035830000 0.6813604452
1.4035840000 0.6767142507
1.4035850000 0.6719782060
1.4035860000 0.6671504706
1.4035870000 0.6622291835
1.4035880000 0.6572124647
1.4035890000 0.6520984176
1.4035900000 0.6468851310
1.4035910000 0.6415706824
1.4035920000 0.6361531409
1.4035930000 0.6306305702
1.4035940000 0.6250010336
1.4035950000 0.6192625971
1.4035960000 0.6134133352
1.4035970000 0.6074513359
1.4035980000 0.6013747067
1.4035990000 0.5951815813
1.4036000000 0.5888701269
1.4036010000 0.5824385526
1.4036020000 0.5758851178
1.4036030000 0.5692081424
1.4036040000 0.5624060176
1.4036050000 0.5554772176
1.4036060000 0.5484203128
1.4036070000 0.5412339838
1.4036080000 0.5339170375
1.4036090000 0.5264684235
1.4036100000 0.5188872530
1.4036110000 0.5111728191
1.4036120000 0.5033246189
1.4036130000 0.4953423772
1.4036140000 0.4872260729
1.4036150000 0.4789759671
1.4036160000 0.4705926337
1.4036170000 0.4620769928
1.4036180000 0.4534303459
1.4036190000 0.4446544154
1.4036200000 0.4357513856
1.4036210000 0.4267239475
1.4036220000 0.4175753472
1.4036230000 0.4083094370
1.4036240000 0.3989307307
1.4036250000 0.3894444621
1.4036260000 0.3798566479
1.4036270000 0.3701741535
1.4036280000 0.3604047634
1.4036290000 0.3505572556
1.4036300000 0.3406414786
1.4036310000 0.3306684332
1.4036320000 0.3206503574
1.4036330000 0.3106008135
1.4036340000 0.3005347792
1.4036350000 0.2904687390
1.4036360000 0.2804207785
1.4036370000 0.2704106774
1.4036380000 0.2604600027
1.4036390000 0.2505921989
1.4036400000 0.2408326746
1.4036410000 0.2312088824
1.4036420000 0.2217503912
1.4036430000 0.2124889465
1.4036440000 0.2034585166
1.4036450000 0.1946953213
1.4036460000 0.1862378373
1.4036470000 0.1781267781
1.4036480000 0.1704050412
1.4036490000 0.1631176184
1.4036500000 0.1563114622
1.4036510000 0.1500353023
1.4036520000 0.1443394054
1.4036530000 0.1392752709
1.4036540000 0.1348952556
1.4036550000 0.1312521206
1.4036560000 0.1283984935
1.4036570000 0.1263862407
1.4036580000 0.1252657443
1.4036590000 0.1250850816
1.4036600000 0.1258891056
1.4036610000 0.1277184294
1.4036620000 0.1306083183
1.4036630000 0.1345875005
1.4036640000 0.1396769095
1.4036650000 0.1458883775
1.4036660000 0.1532233062
1.4036670000 0.1616713440
1.4036680000 0.1712091090
1.4036690000 0.1817990006
1.4036700000 0.1933881488
1.4036710000 0.2059075545
1.4036720000 0.2192714781
1.4036730000 0.2333771327
1.4036740000 0.2481047396
1.4036750000 0.2633179966
1.4036760000 0.2788650024
1.4036770000 0.2945796719
1.4036780000 0.3102836562
1.4036790000 0.3257887702
1.4036800000 0.3408999030
1.4036810000 0.3554183685
1.4036820000 0.3691456261
1.4036830000 0.3818872810
1.4036840000 0.3934572512
1.4036850000 0.4036819706
1.4036860000 0.4124044877
1.4036870000 0.4194883109
1.4036880000 0.4248208553
1.4036890000 0.4283163558
1.4036900000 0.4299181260
1.4036910000 0.4296000709
1.4036920000 0.4273673882
1.4036930000 0.4232564274
1.4036940000 0.4173337153
1.4036950000 0.4096941863
1.4036960000 0.4004586950
1.4036970000 0.3897709117
1.4036980000 0.3777937280
1.4036990000 0.3647053107
1.4037000000 0.3506949529
1.4037010000 0.3359588678
1.4037020000 0.3206960632
1.4037030000 0.3051044231
1.4037040000 0.2893771008
1.4037050000 0.2736993084
1.4037060000 0.2582455625
1.4037070000 0.2431774245
1.4037080000 0.2286417484
1.4037090000 0.2147694318
1.4037100000 0.2016746464
1.4037110000 0.1894545127
1.4037120000 0.1781891699
1.4037130000 0.1679421906
1.4037140000 0.1587612801
1.4037150000 0.1506792063
1.4037160000 0.1437149009
1.4037170000 0.1378746826
1.4037180000 0.1331535534
1.4037190000 0.1295365272
1.4037200000 0.1269999545
1.4037210000 0.1255128150
1.4037220000 0.1250379541
1.4037230000 0.1255332468
1.4037240000 0.1269526750
1.4037250000 0.1292473120
1.4037260000 0.1323662088
1.4037270000 0.1362571825
1.4037280000 0.1408675067
1.4037290000 0.1461445088
1.4037300000 0.1520360794
1.4037310000 0.1584910986
1.4037320000 0.1654597867
1.4037330000 0.1728939870
1.4037340000 0.1807473858
1.4037350000 0.1889756792
1.4037360000 0.1975366912
1.4037370000 0.2063904502
1.4037380000 0.2154992311
1.4037390000 0.2248275659
1.4037400000 0.2343422305
1.4037410000 0.2440122093
1.4037420000 0.2538086444
1.4037430000 0.2637047710
1.4037440000 0.2736758421
1.4037450000 0.2836990463
1.4037460000 0.2937534199
1.4037470000 0.3038197555
1.4037480000 0.3138805087
1.4037490000 0.3239197046
1.4037500000 0.3339228445
1.4037510000 0.3438768144
1.4037520000 0.3537697953
1.4037530000 0.3635911767
1.4037540000 0.3733314728
1.4037550000 0.3829822424
1.4037560000 0.3925360124
1.4037570000 0.4019862051
1.4037580000 0.4113270693
1.4037590000 0.4205536150
1.4037600000 0.4296615528
1.4037610000 0.4386472359
1.4037620000 0.4475076062
1.4037630000 0.4562401444
1.4037640000 0.4648428227
1.4037650000 0.4733140613
1.4037660000 0.4816526878
1.4037670000 0.4898578994
1.4037680000 0.4979292279
1.4037690000 0.5058665077
1.4037700000 0.5136698458
1.4037710000 0.5213395943
1.4037720000 0.5288763251
1.4037730000 0.5362808065
1.4037740000 0.5435539817
1.4037750000 0.5506969492
1.4037760000 0.5577109447
1.4037770000 0.5645973246
1.4037780000 0.5713575508
1.4037790000 0.5779931769
1.4037800000 0.5845058357
1.4037810000 0.5908972274
1.4037820000 0.5971691093
1.4037830000 0.6033232864
1.4037840000 0.6093616024
1.4037850000 0.6152859322
1.4037860000 0.6210981747
1.4037870000 0.6268002462
1.4037880000 0.6323940748
1.4037890000 0.6378815951
1.4037900000 0.6432647436
1.4037910000 0.6485454543
1.4037920000 0.6537256551
1.4037930000 0.6588072644
1.4037940000 0.6637921883
1.4037950000 0.6686823176
1.4037960000 0.6734795256
1.4037970000 0.6781856661
1.4037980000 0.6828025718
1.4037990000 0.6873320523
1.4038000000 0.6917758932
1.4038010000 0.6961358545
1.4038020000 0.7004136700
1.4038030000 0.7046110464
1.4038040000 0.7087296624
1.4038050000 0.7127711687
1.4038060000 0.7167371867
1.4038070000 0.7206293092
1.4038080000 0.7244490994
1.4038090000 0.7281980912
1.4038100000 0.7318777889
1.4038110000 0.7354896675
1.4038120000 0.7390351725
1.4038130000 0.7425157202
1.4038140000 0.7459326978
1.4038150000 0.7492874636
1.4038160000 0.7525813475
1.4038170000 0.7558156511
1.4038180000 0.7589916479
1.4038190000 0.7621105839
1.4038200000 0.7651736781
1.4038210000 0.7681821225
1.4038220000 0.7711370828
1.4038230000 0.7740396986
1.4038240000 0.7768910841
1.4038250000 0.7796923286
1.4038260000 0.7824444964
1.4038270000 0.7851486279
1.4038280000 0.7878057398
1.4038290000 0.7904168255
1.4038300000 0.7929828557
1.4038310000 0.7955047787
1.4038320000 0.7979835211
1.4038330000 0.8004199880
1.4038340000 0.8028150636
1.4038350000 0.8051696119
1.4038360000 0.8074844765
1.4038370000 0.8097604816
1.4038380000 0.8119984325
1.4038390000 0.8141991155
1.4038400000 0.8163632987
1.4038410000 0.8184917325
1.4038420000 0.8205851499
1.4038430000 0.8226442667
1.4038440000 0.8246697822
1.4038450000 0.8266623795
1.4038460000 0.8286227259
1.4038470000 0.8305514731
1.4038480000 0.8324492579
1.4038490000 0.8343167023
1.4038500000 0.8361544140
1.4038510000 0.8379629865
1.4038520000 0.8397429998
1.4038530000 0.8414950207
1.4038540000 0.8432196027
1.4038550000 0.8449172868
1.4038560000 0.8465886015
1.4038570000 0.8482340634
1.4038580000 0.8498541771
1.4038590000 0.8514494360
1.4038600000 0.8530203220
1.4038610000 0.8545673063
1.4038620000 0.8560908492
1.4038630000 0.8575914010
1.4038640000 0.8590694015
1.4038650000 0.8605252808
1.4038660000 0.8619594593
1.4038670000 0.8633723480
1.4038680000 0.8647643487
1.4038690000 0.8661358544
1.4038700000 0.8674872491
1.4038710000 0.8688189087
1.4038720000 0.8701312004
1.4038730000 0.8714244835
1.4038740000 0.8726991095
1.4038750000 0.8739554219
1.4038760000 0.8751937570
1.4038770000 0.8764144436
1.4038780000 0.8776178034
1.4038790000 0.8788041511
1.4038800000 0.8799737946
1.4038810000 0.8811270353
1.4038820000 0.8822641678
1.4038830000 0.8833854808
1.4038840000 0.8844912564
1.4038850000 0.8855817711
1.4038860000 0.8866572952
1.4038870000 0.8877180933
1.4038880000 0.8887644248
1.4038890000 0.8897965430
1.4038900000 0.8908146965
1.4038910000 0.8918191283
1.4038920000 0.8928100763
1.4038930000 0.8937877738
1.4038940000 0.8947524490
1.4038950000 0.8957043253
1.4038960000 0.8966436218
1.4038970000 0.8975705527
1.4038980000 0.8984853282
1.4038990000 0.8993881539
1.4039000000 0.9002792313
1.4039010000 0.9011587580
1.4039020000 0.9020269272
1.4039030000 0.9028839286
1.4039040000 0.9037299479
1.4039050000 0.9045651670
1.4039060000 0.9053897643
1.4039070000 0.9062039146
1.4039080000 0.9070077891
1.4039090000 0.9078015559
1.4039100000 0.9085853794
1.4039110000 0.9093594211
1.4039120000 0.9101238391
1.4039130000 0.9108787886
1.4039140000 0.9116244215
1.4039150000 0.9123608870
1.4039160000 0.9130883313
1.4039170000 0.9138068977
1.4039180000 0.9145167270
1.4039190000 0.9152179569
1.4039200000 0.9159107229
1.4039210000 0.9165951575
1.4039220000 0.9172713910
1.4039230000 0.9179395511
1.4039240000 0.9185997629
1.4039250000 0.9192521496
1.4039260000 0.9198968315
1.4039270000 0.9205339272
1.4039280000 0.9211635527
1.4039290000 0.9217858220
1.4039300000 0.9224008470
1.4039310000 0.9230087375
1.4039320000 0.9236096012
1.4039330000 0.9242035438
1.4039340000 0.9247906694
1.4039350000 0.9253710796
1.4039360000 0.9259448748
1.4039370000 0.9265121530
1.4039380000 0.9270730109
1.4039390000 0.9276275431
1.4039400000 0.9281758427
1.4039410000 0.9287180011
1.4039420000 0.9292541079
1.4039430000 0.9297842513
1.4039440000 0.9303085180
1.4039450000 0.9308269928
1.4039460000 0.9313397594
1.4039470000 0.9318468997
1.4039480000 0.9323484945
1.4039490000 0.9328446229
1.4039500000 0.9333353627
1.4039510000 0.9338207904
1.4039520000 0.9343009811
1.4039530000 0.9347760087
1.4039540000 0.9352459457
1.4039550000 0.9357108634
1.4039560000 0.9361708321
1.4039570000 0.9366259204
1.4039580000 0.9370761962
1.4039590000 0.9375217260
1.4039600000 0.9379625753
1.4039610000 0.9383988084
1.4039620000 0.9388304886
1.4039630000 0.9392576780
1.4039640000 0.9396804378
1.4039650000 0.9400988282
1.4039660000 0.9405129082
1.4039670000 0.9409227360
1.4039680000 0.9413283688
1.4039690000 0.9417298629
1.4039700000 0.9421272736
1.4039710000 0.9425206552
1.4039720000 0.9429100613
1.4039730000 0.9432955445
1.4039740000 0.9436771567
1.4039750000 0.9440549488
1.4039760000 0.9444289709
1.4039770000 0.9447992724
1.4039780000 0.9451659018
1.4039790000 0.9455289067
1.4039800000 0.9458883343
1.4039810000 0.9462442308
1.4039820000 0.9465966416
1.4039830000 0.9469456116
1.4039840000 0.9472911849
1.4039850000 0.9476334047
1.4039860000 0.9479723139
1.4039870000 0.9483079545
1.4039880000 0.9486403678
1.4039890000 0.9489695946
1.4039900000 0.9492956750
1.4039910000 0.9496186484
1.4039920000 0.9499385538
1.4039930000 0.9502554295
1.4039940000 0.9505693130
