06/03/2012
V740 C11 Middle set
Pin 0.6dBm
MZIcorr1001 _X	MZIcorr1001_Y	MZIcorr1001_Ynorm	MZIcorr1001 _X	MZIcorr1001_Y	MZIcorr1001_Ynorm	MZIcorr51 _X	MZIcorr51_Y	MZIcorr51_Ynorm	MZIcorr101 _X	MZIcorr101_Y	MZIcorr101_Ynorm	corrWi1100_101taps _X	corrWi1100_101taps_Y	corrWi1100_101taps_Ynorm	corrWi1100_1001taps _X	corrWi1100_1001taps_Y	corrWi1100_1001taps_Ynorm
1.598360E+3	-5.089600E+1	-2.564200E+1	1.609200E+3	-5.698500E+1	-2.808600E+1	1.579200E+3	-3.562200E+1	-1.340400E+1	1.579200E+3	-4.768800E+1	-2.575000E+1	1.579200E+3	-4.011200E+1	-1.910800E+1	1.579200E+3	-3.110400E+1	-2.170000E+0
1.598410E+3	-4.951000E+1	-2.425600E+1	1.609250E+3	-5.711900E+1	-2.822000E+1	1.579250E+3	-3.570300E+1	-1.348500E+1	1.579250E+3	-4.733300E+1	-2.539500E+1	1.579250E+3	-4.071900E+1	-1.971500E+1	1.579250E+3	-3.128500E+1	-2.351000E+0
1.598460E+3	-4.810900E+1	-2.285500E+1	1.609300E+3	-5.733600E+1	-2.843700E+1	1.579300E+3	-3.568100E+1	-1.346300E+1	1.579300E+3	-4.696600E+1	-2.502800E+1	1.579300E+3	-4.150200E+1	-2.049800E+1	1.579300E+3	-3.144800E+1	-2.514000E+0
1.598510E+3	-4.717200E+1	-2.191800E+1	1.609350E+3	-5.743800E+1	-2.853900E+1	1.579350E+3	-3.578300E+1	-1.356500E+1	1.579350E+3	-4.690100E+1	-2.496300E+1	1.579350E+3	-4.131400E+1	-2.031000E+1	1.579350E+3	-3.145700E+1	-2.523000E+0
1.598560E+3	-4.456100E+1	-1.930700E+1	1.609400E+3	-5.747000E+1	-2.857100E+1	1.579400E+3	-3.595000E+1	-1.373200E+1	1.579400E+3	-4.686000E+1	-2.492200E+1	1.579400E+3	-4.077000E+1	-1.976600E+1	1.579400E+3	-3.159600E+1	-2.662000E+0
1.598610E+3	-4.450600E+1	-1.925200E+1	1.609450E+3	-5.737300E+1	-2.847400E+1	1.579450E+3	-3.591700E+1	-1.369900E+1	1.579450E+3	-4.642800E+1	-2.449000E+1	1.579450E+3	-4.089000E+1	-1.988600E+1	1.579450E+3	-3.176100E+1	-2.827000E+0
1.598660E+3	-4.415800E+1	-1.890400E+1	1.609500E+3	-5.721800E+1	-2.831900E+1	1.579500E+3	-3.586400E+1	-1.364600E+1	1.579500E+3	-4.578600E+1	-2.384800E+1	1.579500E+3	-4.164700E+1	-2.064300E+1	1.579500E+3	-3.178900E+1	-2.855000E+0
1.598710E+3	-4.378300E+1	-1.852900E+1	1.609550E+3	-5.728200E+1	-2.838300E+1	1.579550E+3	-3.599000E+1	-1.377200E+1	1.579550E+3	-4.546700E+1	-2.352900E+1	1.579550E+3	-4.179100E+1	-2.078700E+1	1.579550E+3	-3.178800E+1	-2.854000E+0
1.598760E+3	-4.405700E+1	-1.880300E+1	1.609600E+3	-5.727200E+1	-2.837300E+1	1.579600E+3	-3.601100E+1	-1.379300E+1	1.579600E+3	-4.510900E+1	-2.317100E+1	1.579600E+3	-4.121000E+1	-2.020600E+1	1.579600E+3	-3.212000E+1	-3.186000E+0
1.598810E+3	-4.428900E+1	-1.903500E+1	1.609650E+3	-5.708700E+1	-2.818800E+1	1.579650E+3	-3.594800E+1	-1.373000E+1	1.579650E+3	-4.467000E+1	-2.273200E+1	1.579650E+3	-4.132100E+1	-2.031700E+1	1.579650E+3	-3.303200E+1	-4.098000E+0
1.598860E+3	-4.438800E+1	-1.913400E+1	1.609700E+3	-5.717500E+1	-2.827600E+1	1.579700E+3	-3.606400E+1	-1.384600E+1	1.579700E+3	-4.447900E+1	-2.254100E+1	1.579700E+3	-4.218200E+1	-2.117800E+1	1.579700E+3	-3.382700E+1	-4.893000E+0
1.598910E+3	-4.491900E+1	-1.966500E+1	1.609750E+3	-5.741800E+1	-2.851900E+1	1.579750E+3	-3.622100E+1	-1.400300E+1	1.579750E+3	-4.442400E+1	-2.248600E+1	1.579750E+3	-4.220600E+1	-2.120200E+1	1.579750E+3	-3.429600E+1	-5.362000E+0
1.598960E+3	-4.619900E+1	-2.094500E+1	1.609800E+3	-5.724500E+1	-2.834600E+1	1.579800E+3	-3.623700E+1	-1.401900E+1	1.579800E+3	-4.430300E+1	-2.236500E+1	1.579800E+3	-4.160100E+1	-2.059700E+1	1.579800E+3	-3.503300E+1	-6.099000E+0
1.599010E+3	-4.669000E+1	-2.143600E+1	1.609850E+3	-5.713000E+1	-2.823100E+1	1.579850E+3	-3.638700E+1	-1.416900E+1	1.579850E+3	-4.449500E+1	-2.255700E+1	1.579850E+3	-4.164800E+1	-2.064400E+1	1.579850E+3	-3.586700E+1	-6.933000E+0
1.599060E+3	-4.673200E+1	-2.147800E+1	1.609900E+3	-5.707300E+1	-2.817400E+1	1.579900E+3	-3.658200E+1	-1.436400E+1	1.579900E+3	-4.447500E+1	-2.253700E+1	1.579900E+3	-4.215300E+1	-2.114900E+1	1.579900E+3	-3.627000E+1	-7.336000E+0
1.599110E+3	-4.701900E+1	-2.176500E+1	1.609950E+3	-5.706500E+1	-2.816600E+1	1.579950E+3	-3.653500E+1	-1.431700E+1	1.579950E+3	-4.418800E+1	-2.225000E+1	1.579950E+3	-4.246700E+1	-2.146300E+1	1.579950E+3	-3.653600E+1	-7.602000E+0
1.599160E+3	-4.688500E+1	-2.163100E+1	1.610000E+3	-5.744900E+1	-2.855000E+1	1.580000E+3	-3.656900E+1	-1.435100E+1	1.580000E+3	-4.427800E+1	-2.234000E+1	1.580000E+3	-4.179700E+1	-2.079300E+1	1.580000E+3	-3.676100E+1	-7.827000E+0
1.599210E+3	-4.694200E+1	-2.168800E+1	1.610050E+3	-5.802700E+1	-2.912800E+1	1.580050E+3	-3.679100E+1	-1.457300E+1	1.580050E+3	-4.454700E+1	-2.260900E+1	1.580050E+3	-4.120000E+1	-2.019600E+1	1.580050E+3	-3.694000E+1	-8.006000E+0
1.599260E+3	-4.726300E+1	-2.200900E+1	1.610100E+3	-5.787200E+1	-2.897300E+1	1.580100E+3	-3.677100E+1	-1.455300E+1	1.580100E+3	-4.425900E+1	-2.232100E+1	1.580100E+3	-4.157900E+1	-2.057500E+1	1.580100E+3	-3.670000E+1	-7.766000E+0
1.599310E+3	-4.744800E+1	-2.219400E+1	1.610150E+3	-5.771000E+1	-2.881100E+1	1.580150E+3	-3.663900E+1	-1.442100E+1	1.580150E+3	-4.380300E+1	-2.186500E+1	1.580150E+3	-4.214600E+1	-2.114200E+1	1.580150E+3	-3.601100E+1	-7.077000E+0
1.599360E+3	-4.800400E+1	-2.275000E+1	1.610200E+3	-5.801600E+1	-2.911700E+1	1.580200E+3	-3.670500E+1	-1.448700E+1	1.580200E+3	-4.388800E+1	-2.195000E+1	1.580200E+3	-4.149200E+1	-2.048800E+1	1.580200E+3	-3.517200E+1	-6.238000E+0
1.599410E+3	-5.178900E+1	-2.653500E+1	1.610250E+3	-5.791100E+1	-2.901200E+1	1.580250E+3	-3.680100E+1	-1.458300E+1	1.580250E+3	-4.390700E+1	-2.196900E+1	1.580250E+3	-4.096700E+1	-1.996300E+1	1.580250E+3	-3.421400E+1	-5.280000E+0
1.599460E+3	-5.151800E+1	-2.626400E+1	1.610300E+3	-5.763600E+1	-2.873700E+1	1.580300E+3	-3.670300E+1	-1.448500E+1	1.580300E+3	-4.356900E+1	-2.163100E+1	1.580300E+3	-4.148200E+1	-2.047800E+1	1.580300E+3	-3.328300E+1	-4.349000E+0
1.599510E+3	-5.076900E+1	-2.551500E+1	1.610350E+3	-5.749600E+1	-2.859700E+1	1.580350E+3	-3.668200E+1	-1.446400E+1	1.580350E+3	-4.338200E+1	-2.144400E+1	1.580350E+3	-4.161700E+1	-2.061300E+1	1.580350E+3	-3.247000E+1	-3.536000E+0
1.599560E+3	-5.064150E+1	-2.538750E+1	1.610400E+3	-5.748100E+1	-2.858200E+1	1.580400E+3	-3.684300E+1	-1.462500E+1	1.580400E+3	-4.330600E+1	-2.136800E+1	1.580400E+3	-4.083100E+1	-1.982700E+1	1.580400E+3	-3.233900E+1	-3.405000E+0
1.599610E+3	-5.121900E+1	-2.596500E+1	1.610450E+3	-5.745700E+1	-2.855800E+1	1.580450E+3	-3.686700E+1	-1.464900E+1	1.580450E+3	-4.309600E+1	-2.115800E+1	1.580450E+3	-4.001200E+1	-1.900800E+1	1.580450E+3	-3.279700E+1	-3.863000E+0
1.599660E+3	-4.999200E+1	-2.473800E+1	1.610500E+3	-5.729000E+1	-2.839100E+1	1.580500E+3	-3.675500E+1	-1.453700E+1	1.580500E+3	-4.291200E+1	-2.097400E+1	1.580500E+3	-4.017000E+1	-1.916600E+1	1.580500E+3	-3.349100E+1	-4.557000E+0
1.599710E+3	-4.831000E+1	-2.305600E+1	1.610550E+3	-5.723500E+1	-2.833600E+1	1.580550E+3	-3.684000E+1	-1.462200E+1	1.580550E+3	-4.279300E+1	-2.085500E+1	1.580550E+3	-4.057300E+1	-1.956900E+1	1.580550E+3	-3.382400E+1	-4.890000E+0
1.599760E+3	-4.772000E+1	-2.246600E+1	1.610600E+3	-5.721100E+1	-2.831200E+1	1.580600E+3	-3.702100E+1	-1.480300E+1	1.580600E+3	-4.255700E+1	-2.061900E+1	1.580600E+3	-4.003700E+1	-1.903300E+1	1.580600E+3	-3.355500E+1	-4.621000E+0
1.599810E+3	-4.761900E+1	-2.236500E+1	1.610650E+3	-5.733400E+1	-2.843500E+1	1.580650E+3	-3.700500E+1	-1.478700E+1	1.580650E+3	-4.235800E+1	-2.042000E+1	1.580650E+3	-3.916500E+1	-1.816100E+1	1.580650E+3	-3.319700E+1	-4.263000E+0
1.599860E+3	-4.734400E+1	-2.209000E+1	1.610700E+3	-5.754200E+1	-2.864300E+1	1.580700E+3	-3.698100E+1	-1.476300E+1	1.580700E+3	-4.238100E+1	-2.044300E+1	1.580700E+3	-3.878900E+1	-1.778500E+1	1.580700E+3	-3.277800E+1	-3.844000E+0
1.599910E+3	-4.711200E+1	-2.185800E+1	1.610750E+3	-5.791100E+1	-2.901200E+1	1.580750E+3	-3.721000E+1	-1.499200E+1	1.580750E+3	-4.231800E+1	-2.038000E+1	1.580750E+3	-3.917200E+1	-1.816800E+1	1.580750E+3	-3.225400E+1	-3.320000E+0
1.599960E+3	-4.737300E+1	-2.211900E+1	1.610800E+3	-5.802900E+1	-2.913000E+1	1.580800E+3	-3.736600E+1	-1.514800E+1	1.580800E+3	-4.206600E+1	-2.012800E+1	1.580800E+3	-3.870100E+1	-1.769700E+1	1.580800E+3	-3.211300E+1	-3.179000E+0
1.600010E+3	-4.725500E+1	-2.200100E+1	1.610850E+3	-5.811300E+1	-2.921400E+1	1.580850E+3	-3.735100E+1	-1.513300E+1	1.580850E+3	-4.191300E+1	-1.997500E+1	1.580850E+3	-3.751700E+1	-1.651300E+1	1.580850E+3	-3.250800E+1	-3.574000E+0
1.600060E+3	-4.691700E+1	-2.166300E+1	1.610900E+3	-5.837100E+1	-2.947200E+1	1.580900E+3	-3.748300E+1	-1.526500E+1	1.580900E+3	-4.188700E+1	-1.994900E+1	1.580900E+3	-3.680000E+1	-1.579600E+1	1.580900E+3	-3.371400E+1	-4.780000E+0
1.600110E+3	-4.715700E+1	-2.190300E+1	1.610950E+3	-5.848400E+1	-2.958500E+1	1.580950E+3	-3.762900E+1	-1.541100E+1	1.580950E+3	-4.181100E+1	-1.987300E+1	1.580950E+3	-3.685200E+1	-1.584800E+1	1.580950E+3	-3.517600E+1	-6.242000E+0
1.600160E+3	-4.703700E+1	-2.178300E+1	1.611000E+3	-5.823000E+1	-2.933100E+1	1.581000E+3	-3.755000E+1	-1.533200E+1	1.581000E+3	-4.156000E+1	-1.962200E+1	1.581000E+3	-3.476200E+1	-1.375800E+1	1.581000E+3	-3.616900E+1	-7.235000E+0
1.600210E+3	-4.743800E+1	-2.218400E+1	1.611050E+3	-5.814500E+1	-2.924600E+1	1.581050E+3	-3.756900E+1	-1.535100E+1	1.581050E+3	-4.141000E+1	-1.947200E+1	1.581050E+3	-3.453300E+1	-1.352900E+1	1.581050E+3	-3.656700E+1	-7.633000E+0
1.600260E+3	-4.777100E+1	-2.251700E+1	1.611100E+3	-5.815000E+1	-2.925100E+1	1.581100E+3	-3.767600E+1	-1.545800E+1	1.581100E+3	-4.159500E+1	-1.965700E+1	1.581100E+3	-3.403200E+1	-1.302800E+1	1.581100E+3	-3.687100E+1	-7.937000E+0
1.600310E+3	-4.779900E+1	-2.254500E+1	1.611150E+3	-5.789900E+1	-2.900000E+1	1.581150E+3	-3.762700E+1	-1.540900E+1	1.581150E+3	-4.160400E+1	-1.966600E+1	1.581150E+3	-3.403500E+1	-1.303100E+1	1.581150E+3	-3.694800E+1	-8.014000E+0
1.600360E+3	-4.783200E+1	-2.257800E+1	1.611200E+3	-5.781900E+1	-2.892000E+1	1.581200E+3	-3.748200E+1	-1.526400E+1	1.581200E+3	-4.136200E+1	-1.942400E+1	1.581200E+3	-3.408700E+1	-1.308300E+1	1.581200E+3	-3.660600E+1	-7.672000E+0
1.600410E+3	-4.760600E+1	-2.235200E+1	1.611250E+3	-5.798600E+1	-2.908700E+1	1.581250E+3	-3.755800E+1	-1.534000E+1	1.581250E+3	-4.131500E+1	-1.937700E+1	1.581250E+3	-3.337500E+1	-1.237100E+1	1.581250E+3	-3.549000E+1	-6.556000E+0
1.600460E+3	-4.725900E+1	-2.200500E+1	1.611300E+3	-5.805200E+1	-2.915300E+1	1.581300E+3	-3.770700E+1	-1.548900E+1	1.581300E+3	-4.150400E+1	-1.956600E+1	1.581300E+3	-3.259800E+1	-1.159400E+1	1.581300E+3	-3.408300E+1	-5.149000E+0
1.600510E+3	-4.723600E+1	-2.198200E+1	1.611350E+3	-5.793500E+1	-2.903600E+1	1.581350E+3	-3.765800E+1	-1.544000E+1	1.581350E+3	-4.143400E+1	-1.949600E+1	1.581350E+3	-3.234300E+1	-1.133900E+1	1.581350E+3	-3.293600E+1	-4.002000E+0
1.600560E+3	-4.747200E+1	-2.221800E+1	1.611400E+3	-5.791500E+1	-2.901600E+1	1.581400E+3	-3.769700E+1	-1.547900E+1	1.581400E+3	-4.133000E+1	-1.939200E+1	1.581400E+3	-3.246000E+1	-1.145600E+1	1.581400E+3	-3.242200E+1	-3.488000E+0
1.600610E+3	-4.811700E+1	-2.286300E+1	1.611450E+3	-5.798200E+1	-2.908300E+1	1.581450E+3	-3.786600E+1	-1.564800E+1	1.581450E+3	-4.138900E+1	-1.945100E+1	1.581450E+3	-3.302300E+1	-1.201900E+1	1.581450E+3	-3.213300E+1	-3.199000E+0
1.600660E+3	-4.821500E+1	-2.296100E+1	1.611500E+3	-5.796100E+1	-2.906200E+1	1.581500E+3	-3.792000E+1	-1.570200E+1	1.581500E+3	-4.133900E+1	-1.940100E+1	1.581500E+3	-3.363400E+1	-1.263000E+1	1.581500E+3	-3.210900E+1	-3.175000E+0
1.600710E+3	-4.793400E+1	-2.268000E+1	1.611550E+3	-5.798500E+1	-2.908600E+1	1.581550E+3	-3.795500E+1	-1.573700E+1	1.581550E+3	-4.130100E+1	-1.936300E+1	1.581550E+3	-3.408600E+1	-1.308200E+1	1.581550E+3	-3.240100E+1	-3.467000E+0
1.600760E+3	-4.784900E+1	-2.259500E+1	1.611600E+3	-5.815500E+1	-2.925600E+1	1.581600E+3	-3.807500E+1	-1.585700E+1	1.581600E+3	-4.136200E+1	-1.942400E+1	1.581600E+3	-3.516500E+1	-1.416100E+1	1.581600E+3	-3.268900E+1	-3.755000E+0
1.600810E+3	-4.862300E+1	-2.336900E+1	1.611650E+3	-5.819900E+1	-2.930000E+1	1.581650E+3	-3.821800E+1	-1.600000E+1	1.581650E+3	-4.155000E+1	-1.961200E+1	1.581650E+3	-3.660400E+1	-1.560000E+1	1.581650E+3	-3.263900E+1	-3.705000E+0
1.600860E+3	-5.017700E+1	-2.492300E+1	1.611700E+3	-5.820700E+1	-2.930800E+1	1.581700E+3	-3.833400E+1	-1.611600E+1	1.581700E+3	-4.154700E+1	-1.960900E+1	1.581700E+3	-3.721600E+1	-1.621200E+1	1.581700E+3	-3.241900E+1	-3.485000E+0
1.600910E+3	-5.057000E+1	-2.531600E+1	1.611750E+3	-5.821000E+1	-2.931100E+1	1.581750E+3	-3.849000E+1	-1.627200E+1	1.581750E+3	-4.170100E+1	-1.976300E+1	1.581750E+3	-3.756500E+1	-1.656100E+1	1.581750E+3	-3.259500E+1	-3.661000E+0
1.600960E+3	-5.076100E+1	-2.550700E+1	1.611800E+3	-5.837900E+1	-2.948000E+1	1.581800E+3	-3.859900E+1	-1.638100E+1	1.581800E+3	-4.222600E+1	-2.028800E+1	1.581800E+3	-3.859500E+1	-1.759100E+1	1.581800E+3	-3.299200E+1	-4.058000E+0
1.601010E+3	-5.121100E+1	-2.595700E+1	1.611850E+3	-5.858700E+1	-2.968800E+1	1.581850E+3	-3.852900E+1	-1.631100E+1	1.581850E+3	-4.247400E+1	-2.053600E+1	1.581850E+3	-4.082700E+1	-1.982300E+1	1.581850E+3	-3.282200E+1	-3.888000E+0
1.601060E+3	-5.085900E+1	-2.560500E+1	1.611900E+3	-5.846900E+1	-2.957000E+1	1.581900E+3	-3.846400E+1	-1.624600E+1	1.581900E+3	-4.233800E+1	-2.040000E+1	1.581900E+3	-4.058700E+1	-1.958300E+1	1.581900E+3	-3.242500E+1	-3.491000E+0
1.601110E+3	-4.932400E+1	-2.407000E+1	1.611950E+3	-5.856900E+1	-2.967000E+1	1.581950E+3	-3.852100E+1	-1.630300E+1	1.581950E+3	-4.243200E+1	-2.049400E+1	1.581950E+3	-4.044900E+1	-1.944500E+1	1.581950E+3	-3.242700E+1	-3.493000E+0
1.601160E+3	-4.891500E+1	-2.366100E+1	1.612000E+3	-5.887800E+1	-2.997900E+1	1.582000E+3	-3.843400E+1	-1.621600E+1	1.582000E+3	-4.270100E+1	-2.076300E+1	1.582000E+3	-4.133900E+1	-2.033500E+1	1.582000E+3	-3.234700E+1	-3.413000E+0
1.601210E+3	-4.887300E+1	-2.361900E+1	1.612050E+3	-5.883000E+1	-2.993100E+1	1.582050E+3	-3.824900E+1	-1.603100E+1	1.582050E+3	-4.249800E+1	-2.056000E+1	1.582050E+3	-4.249500E+1	-2.149100E+1	1.582050E+3	-3.194800E+1	-3.014000E+0
1.601260E+3	-4.911200E+1	-2.385800E+1	1.612100E+3	-5.844400E+1	-2.954500E+1	1.582100E+3	-3.825500E+1	-1.603700E+1	1.582100E+3	-4.230800E+1	-2.037000E+1	1.582100E+3	-4.300200E+1	-2.199800E+1	1.582100E+3	-3.172600E+1	-2.792000E+0
1.601310E+3	-4.932500E+1	-2.407100E+1	1.612150E+3	-5.829600E+1	-2.939700E+1	1.582150E+3	-3.842200E+1	-1.620400E+1	1.582150E+3	-4.242200E+1	-2.048400E+1	1.582150E+3	-4.279500E+1	-2.179100E+1	1.582150E+3	-3.170500E+1	-2.771000E+0
1.601360E+3	-4.915100E+1	-2.389700E+1	1.612200E+3	-5.823500E+1	-2.933600E+1	1.582200E+3	-3.842600E+1	-1.620800E+1	1.582200E+3	-4.245100E+1	-2.051300E+1	1.582200E+3	-4.307900E+1	-2.207500E+1	1.582200E+3	-3.207900E+1	-3.145000E+0
1.601410E+3	-4.870600E+1	-2.345200E+1	1.612250E+3	-5.813900E+1	-2.924000E+1	1.582250E+3	-3.841400E+1	-1.619600E+1	1.582250E+3	-4.246900E+1	-2.053100E+1	1.582250E+3	-4.426000E+1	-2.325600E+1	1.582250E+3	-3.223500E+1	-3.301000E+0
1.601460E+3	-4.814400E+1	-2.289000E+1	1.612300E+3	-5.816100E+1	-2.926200E+1	1.582300E+3	-3.864200E+1	-1.642400E+1	1.582300E+3	-4.256700E+1	-2.062900E+1	1.582300E+3	-4.464500E+1	-2.364100E+1	1.582300E+3	-3.180300E+1	-2.869000E+0
1.601510E+3	-4.748500E+1	-2.223100E+1	1.612350E+3	-5.831100E+1	-2.941200E+1	1.582350E+3	-3.871000E+1	-1.649200E+1	1.582350E+3	-4.249000E+1	-2.055200E+1	1.582350E+3	-4.426100E+1	-2.325700E+1	1.582350E+3	-3.173400E+1	-2.800000E+0
1.601560E+3	-4.704400E+1	-2.179000E+1	1.612400E+3	-5.833700E+1	-2.943800E+1	1.582400E+3	-3.867500E+1	-1.645700E+1	1.582400E+3	-4.256900E+1	-2.063100E+1	1.582400E+3	-4.449800E+1	-2.349400E+1	1.582400E+3	-3.184300E+1	-2.909000E+0
1.601610E+3	-4.728300E+1	-2.202900E+1	1.612450E+3	-5.834300E+1	-2.944400E+1	1.582450E+3	-3.879100E+1	-1.657300E+1	1.582450E+3	-4.283000E+1	-2.089200E+1	1.582450E+3	-4.563900E+1	-2.463500E+1	1.582450E+3	-3.181700E+1	-2.883000E+0
1.601660E+3	-4.745800E+1	-2.220400E+1	1.612500E+3	-5.859500E+1	-2.969600E+1	1.582500E+3	-3.885000E+1	-1.663200E+1	1.582500E+3	-4.279600E+1	-2.085800E+1	1.582500E+3	-4.617100E+1	-2.516700E+1	1.582500E+3	-3.176900E+1	-2.835000E+0
1.601710E+3	-4.732500E+1	-2.207100E+1	1.612550E+3	-5.895700E+1	-3.005800E+1	1.582550E+3	-3.888200E+1	-1.666400E+1	1.582550E+3	-4.265900E+1	-2.072100E+1	1.582550E+3	-4.575000E+1	-2.474600E+1	1.582550E+3	-3.172200E+1	-2.788000E+0
1.601760E+3	-4.747800E+1	-2.222400E+1	1.612600E+3	-5.906200E+1	-3.016300E+1	1.582600E+3	-3.894300E+1	-1.672500E+1	1.582600E+3	-4.285000E+1	-2.091200E+1	1.582600E+3	-4.560600E+1	-2.460200E+1	1.582600E+3	-3.191900E+1	-2.985000E+0
1.601810E+3	-4.753200E+1	-2.227800E+1	1.612650E+3	-5.906100E+1	-3.016200E+1	1.582650E+3	-3.900500E+1	-1.678700E+1	1.582650E+3	-4.325700E+1	-2.131900E+1	1.582650E+3	-4.651100E+1	-2.550700E+1	1.582650E+3	-3.258400E+1	-3.650000E+0
1.601860E+3	-4.759100E+1	-2.233700E+1	1.612700E+3	-5.915300E+1	-3.025400E+1	1.582700E+3	-3.900200E+1	-1.678400E+1	1.582700E+3	-4.320800E+1	-2.127000E+1	1.582700E+3	-4.717200E+1	-2.616800E+1	1.582700E+3	-3.319400E+1	-4.260000E+0
1.601910E+3	-4.904600E+1	-2.379200E+1	1.612750E+3	-5.927600E+1	-3.037700E+1	1.582750E+3	-3.897700E+1	-1.675900E+1	1.582750E+3	-4.304500E+1	-2.110700E+1	1.582750E+3	-4.679800E+1	-2.579400E+1	1.582750E+3	-3.299800E+1	-4.064000E+0
1.601960E+3	-5.103000E+1	-2.577600E+1	1.612800E+3	-5.922700E+1	-3.032800E+1	1.582800E+3	-3.904700E+1	-1.682900E+1	1.582800E+3	-4.314700E+1	-2.120900E+1	1.582800E+3	-4.657100E+1	-2.556700E+1	1.582800E+3	-3.313600E+1	-4.202000E+0
1.602010E+3	-5.134500E+1	-2.609100E+1	1.612850E+3	-5.905000E+1	-3.015100E+1	1.582850E+3	-3.896800E+1	-1.675000E+1	1.582850E+3	-4.307600E+1	-2.113800E+1	1.582850E+3	-4.729300E+1	-2.628900E+1	1.582850E+3	-3.352600E+1	-4.592000E+0
1.602060E+3	-5.115400E+1	-2.590000E+1	1.612900E+3	-5.902100E+1	-3.012200E+1	1.582900E+3	-3.874700E+1	-1.652900E+1	1.582900E+3	-4.279700E+1	-2.085900E+1	1.582900E+3	-4.794400E+1	-2.694000E+1	1.582900E+3	-3.403500E+1	-5.101000E+0
1.602110E+3	-5.104900E+1	-2.579500E+1	1.612950E+3	-5.895500E+1	-3.005600E+1	1.582950E+3	-3.876200E+1	-1.654400E+1	1.582950E+3	-4.254700E+1	-2.060900E+1	1.582950E+3	-4.753700E+1	-2.653300E+1	1.582950E+3	-3.463300E+1	-5.699000E+0
1.602160E+3	-5.102800E+1	-2.577400E+1	1.613000E+3	-5.865000E+1	-2.975100E+1	1.583000E+3	-3.899000E+1	-1.677200E+1	1.583000E+3	-4.240200E+1	-2.046400E+1	1.583000E+3	-4.678300E+1	-2.577900E+1	1.583000E+3	-3.543500E+1	-6.501000E+0
1.602210E+3	-5.108300E+1	-2.582900E+1	1.613050E+3	-5.849400E+1	-2.959500E+1	1.583050E+3	-3.901800E+1	-1.680000E+1	1.583050E+3	-4.229900E+1	-2.036100E+1	1.583050E+3	-4.713400E+1	-2.613000E+1	1.583050E+3	-3.686400E+1	-7.930000E+0
1.602260E+3	-5.105800E+1	-2.580400E+1	1.613100E+3	-5.872900E+1	-2.983000E+1	1.583100E+3	-3.888700E+1	-1.666900E+1	1.583100E+3	-4.223700E+1	-2.029900E+1	1.583100E+3	-4.808900E+1	-2.708500E+1	1.583100E+3	-3.810000E+1	-9.166000E+0
1.602310E+3	-5.095900E+1	-2.570500E+1	1.613150E+3	-5.884500E+1	-2.994600E+1	1.583150E+3	-3.885900E+1	-1.664100E+1	1.583150E+3	-4.217300E+1	-2.023500E+1	1.583150E+3	-4.813400E+1	-2.713000E+1	1.583150E+3	-3.839200E+1	-9.458000E+0
1.602360E+3	-5.111500E+1	-2.586100E+1	1.613200E+3	-5.884600E+1	-2.994700E+1	1.583200E+3	-3.908000E+1	-1.686200E+1	1.583200E+3	-4.204600E+1	-2.010800E+1	1.583200E+3	-4.741300E+1	-2.640900E+1	1.583200E+3	-3.881600E+1	-9.882000E+0
1.602410E+3	-5.120500E+1	-2.595100E+1	1.613250E+3	-5.889200E+1	-2.999300E+1	1.583250E+3	-3.922900E+1	-1.701100E+1	1.583250E+3	-4.205700E+1	-2.011900E+1	1.583250E+3	-4.736100E+1	-2.635700E+1	1.583250E+3	-3.982700E+1	-1.089300E+1
1.602460E+3	-5.100100E+1	-2.574700E+1	1.613300E+3	-5.907200E+1	-3.017300E+1	1.583300E+3	-3.922000E+1	-1.700200E+1	1.583300E+3	-4.215800E+1	-2.022000E+1	1.583300E+3	-4.805900E+1	-2.705500E+1	1.583300E+3	-3.929500E+1	-1.036100E+1
1.602510E+3	-5.030900E+1	-2.505500E+1	1.613350E+3	-5.915200E+1	-3.025300E+1	1.583350E+3	-3.930800E+1	-1.709000E+1	1.583350E+3	-4.198100E+1	-2.004300E+1	1.583350E+3	-4.809700E+1	-2.709300E+1	1.583350E+3	-3.836500E+1	-9.431000E+0
1.602560E+3	-4.931300E+1	-2.405900E+1	1.613400E+3	-5.915400E+1	-3.025500E+1	1.583400E+3	-3.940900E+1	-1.719100E+1	1.583400E+3	-4.166300E+1	-1.972500E+1	1.583400E+3	-4.715000E+1	-2.614600E+1	1.583400E+3	-3.795100E+1	-9.017000E+0
1.602610E+3	-4.885100E+1	-2.359700E+1	1.613450E+3	-5.932100E+1	-3.042200E+1	1.583450E+3	-3.942700E+1	-1.720900E+1	1.583450E+3	-4.157100E+1	-1.963300E+1	1.583450E+3	-4.700000E+1	-2.599600E+1	1.583450E+3	-3.707500E+1	-8.141000E+0
1.602660E+3	-4.806400E+1	-2.281000E+1	1.613500E+3	-5.912900E+1	-3.023000E+1	1.583500E+3	-3.949600E+1	-1.727800E+1	1.583500E+3	-4.145000E+1	-1.951200E+1	1.583500E+3	-4.751800E+1	-2.651400E+1	1.583500E+3	-3.487900E+1	-5.945000E+0
1.602710E+3	-4.716400E+1	-2.191000E+1	1.613550E+3	-5.909700E+1	-3.019800E+1	1.583550E+3	-3.948600E+1	-1.726800E+1	1.583550E+3	-4.120700E+1	-1.926900E+1	1.583550E+3	-4.811300E+1	-2.710900E+1	1.583550E+3	-3.505700E+1	-6.123000E+0
