24/10/2012
V740D9_TMnoRing_-0.75dBm _X	V740D9_TMnoRing_-0.75dBm_Y	V740D9_TMnoRing_-0.75dBm_Ynorm	V740D9_TMnoRing _X	V740D9_TMnoRing_Y	V740D9_TMnoRing_Ynorm	V740D9_TMr20g350 _X	V740D9_TMr20g350_Y	V740D9_TMr20g350_Ynorm	V740D9_TMr20g400 _X	V740D9_TMr20g400_Y	V740D9_TMr20g400_Ynorm	V740D9_TMr20g450 _X	V740D9_TMr20g450_Y	V740D9_TMr20g450_Ynorm	V740D9_TMr20g500 _X	V740D9_TMr20g500_Y	V740D9_TMr20g500_Ynorm	V740D9_TMr20g550 _X	V740D9_TMr20g550_Y	V740D9_TMr20g550_Ynorm	V740D9_TMr20g700 _X	V740D9_TMr20g700_Y	V740D9_TMr20g700_Ynorm	V740D9_TMr20g385g395 _X	V740D9_TMr20g385g395_Y	V740D9_TMr20g385g395_Ynorm	V740D9_TMr20g385g395 _X	V740D9_TMr20g385g395_Y	V740D9_TMr20g385g395_Ynorm	V740D9_TEr20g200 _X	V740D9_TEr20g200_Y	V740D9_TEr20g200_Ynorm	V740D9_TEnoRing _X	V740D9_TEnoRing_Y	V740D9_TEnoRing_Ynorm	V740D9_TEr20g275 _X	V740D9_TEr20g275_Y	V740D9_TEr20g275_Ynorm	V740D9_TEr20g325 _X	V740D9_TEr20g325_Y	V740D9_TEr20g325_Ynorm	V740D9_TEr20g400 _X	V740D9_TEr20g400_Y	V740D9_TEr20g400_Ynorm	V740D9_TEr20g170g180 _X	V740D9_TEr20g170g180_Y	V740D9_TEr20g170g180_Ynorm
																											1.539200E+3	-3.067900E+1	-9.950000E-1	1.543840E+3	-3.118200E+1	-1.442000E+0	1.543840E+3	-3.155500E+1	-1.244000E+0	1.543840E+3	-3.150300E+1	-1.182000E+0	1.543840E+3	-3.123300E+1	-9.340000E-1	1.543840E+3	-3.159300E+1	-1.309000E+0	1.543840E+3	-3.195400E+1	-1.462000E+0
																											1.539210E+3	-3.066900E+1	-9.850000E-1	1.543850E+3	-3.117300E+1	-1.433000E+0	1.543850E+3	-3.152500E+1	-1.214000E+0	1.543850E+3	-3.146400E+1	-1.143000E+0	1.543850E+3	-3.124000E+1	-9.410000E-1	1.543850E+3	-3.163900E+1	-1.355000E+0	1.543850E+3	-3.194500E+1	-1.453000E+0
																											1.539220E+3	-3.065100E+1	-9.670000E-1	1.543860E+3	-3.116300E+1	-1.423000E+0	1.543860E+3	-3.147800E+1	-1.167000E+0	1.543860E+3	-3.144500E+1	-1.124000E+0	1.543860E+3	-3.123500E+1	-9.360000E-1	1.543860E+3	-3.167200E+1	-1.388000E+0	1.543860E+3	-3.194200E+1	-1.450000E+0
																											1.539230E+3	-3.065500E+1	-9.710000E-1	1.543870E+3	-3.114100E+1	-1.401000E+0	1.543870E+3	-3.148100E+1	-1.170000E+0	1.543870E+3	-3.146400E+1	-1.143000E+0	1.543870E+3	-3.123700E+1	-9.380000E-1	1.543870E+3	-3.167100E+1	-1.387000E+0	1.543870E+3	-3.189300E+1	-1.401000E+0
																											1.539240E+3	-3.063600E+1	-9.520000E-1	1.543880E+3	-3.114300E+1	-1.403000E+0	1.543880E+3	-3.149400E+1	-1.183000E+0	1.543880E+3	-3.145900E+1	-1.138000E+0	1.543880E+3	-3.123400E+1	-9.350000E-1	1.543880E+3	-3.163200E+1	-1.348000E+0	1.543880E+3	-3.190300E+1	-1.411000E+0
																											1.539250E+3	-3.067300E+1	-9.890000E-1	1.543890E+3	-3.117100E+1	-1.431000E+0	1.543890E+3	-3.150300E+1	-1.192000E+0	1.543890E+3	-3.143900E+1	-1.118000E+0	1.543890E+3	-3.123200E+1	-9.330000E-1	1.543890E+3	-3.162500E+1	-1.341000E+0	1.543890E+3	-3.194900E+1	-1.457000E+0
																											1.539260E+3	-3.072100E+1	-1.037000E+0	1.543900E+3	-3.116000E+1	-1.420000E+0	1.543900E+3	-3.152500E+1	-1.214000E+0	1.543900E+3	-3.143400E+1	-1.113000E+0	1.543900E+3	-3.125600E+1	-9.570000E-1	1.543900E+3	-3.162300E+1	-1.339000E+0	1.543900E+3	-3.200600E+1	-1.514000E+0
																											1.539270E+3	-3.067600E+1	-9.920000E-1	1.543910E+3	-3.117500E+1	-1.435000E+0	1.543910E+3	-3.152400E+1	-1.213000E+0	1.543910E+3	-3.141500E+1	-1.094000E+0	1.543910E+3	-3.124700E+1	-9.480000E-1	1.543910E+3	-3.162600E+1	-1.342000E+0	1.543910E+3	-3.208200E+1	-1.590000E+0
																											1.539280E+3	-3.064100E+1	-9.570000E-1	1.543920E+3	-3.117900E+1	-1.439000E+0	1.543920E+3	-3.151500E+1	-1.204000E+0	1.543920E+3	-3.141300E+1	-1.092000E+0	1.543920E+3	-3.123700E+1	-9.380000E-1	1.543920E+3	-3.164600E+1	-1.362000E+0	1.543920E+3	-3.207700E+1	-1.585000E+0
																											1.539290E+3	-3.064100E+1	-9.570000E-1	1.543930E+3	-3.117900E+1	-1.439000E+0	1.543930E+3	-3.157700E+1	-1.266000E+0	1.543930E+3	-3.142400E+1	-1.103000E+0	1.543930E+3	-3.125400E+1	-9.550000E-1	1.543930E+3	-3.164600E+1	-1.362000E+0	1.543930E+3	-3.207100E+1	-1.579000E+0
																											1.539300E+3	-3.067800E+1	-9.940000E-1	1.543940E+3	-3.118400E+1	-1.444000E+0	1.543940E+3	-3.156900E+1	-1.258000E+0	1.543940E+3	-3.143800E+1	-1.117000E+0	1.543940E+3	-3.123700E+1	-9.380000E-1	1.543940E+3	-3.159400E+1	-1.310000E+0	1.543940E+3	-3.198000E+1	-1.488000E+0
																											1.539310E+3	-3.071200E+1	-1.028000E+0	1.543950E+3	-3.117300E+1	-1.433000E+0	1.543950E+3	-3.155600E+1	-1.245000E+0	1.543950E+3	-3.141400E+1	-1.093000E+0	1.543950E+3	-3.121100E+1	-9.120000E-1	1.543950E+3	-3.159200E+1	-1.308000E+0	1.543950E+3	-3.196300E+1	-1.471000E+0
																											1.539320E+3	-3.074400E+1	-1.060000E+0	1.543960E+3	-3.117900E+1	-1.439000E+0	1.543960E+3	-3.156000E+1	-1.249000E+0	1.543960E+3	-3.140300E+1	-1.082000E+0	1.543960E+3	-3.122300E+1	-9.240000E-1	1.543960E+3	-3.159100E+1	-1.307000E+0	1.543960E+3	-3.195900E+1	-1.467000E+0
																											1.539330E+3	-3.070700E+1	-1.023000E+0	1.543970E+3	-3.117900E+1	-1.439000E+0	1.543970E+3	-3.155800E+1	-1.247000E+0	1.543970E+3	-3.141100E+1	-1.090000E+0	1.543970E+3	-3.122500E+1	-9.260000E-1	1.543970E+3	-3.160200E+1	-1.318000E+0	1.543970E+3	-3.196200E+1	-1.470000E+0
																											1.539340E+3	-3.066500E+1	-9.810000E-1	1.543980E+3	-3.119200E+1	-1.452000E+0	1.543980E+3	-3.154400E+1	-1.233000E+0	1.543980E+3	-3.140000E+1	-1.079000E+0	1.543980E+3	-3.122000E+1	-9.210000E-1	1.543980E+3	-3.161300E+1	-1.329000E+0	1.543980E+3	-3.197200E+1	-1.480000E+0
																											1.539350E+3	-3.064800E+1	-9.640000E-1	1.543990E+3	-3.120900E+1	-1.469000E+0	1.543990E+3	-3.155300E+1	-1.242000E+0	1.543990E+3	-3.138200E+1	-1.061000E+0	1.543990E+3	-3.120200E+1	-9.030000E-1	1.543990E+3	-3.159900E+1	-1.315000E+0	1.543990E+3	-3.198500E+1	-1.493000E+0
																											1.539360E+3	-3.064700E+1	-9.630000E-1	1.544000E+3	-3.120400E+1	-1.464000E+0	1.544000E+3	-3.154400E+1	-1.233000E+0	1.544000E+3	-3.138300E+1	-1.062000E+0	1.544000E+3	-3.118600E+1	-8.870000E-1	1.544000E+3	-3.158600E+1	-1.302000E+0	1.544000E+3	-3.197500E+1	-1.483000E+0
																											1.539370E+3	-3.067400E+1	-9.900000E-1	1.544010E+3	-3.120900E+1	-1.469000E+0	1.544010E+3	-3.157000E+1	-1.259000E+0	1.544010E+3	-3.137700E+1	-1.056000E+0	1.544010E+3	-3.118800E+1	-8.890000E-1	1.544010E+3	-3.156000E+1	-1.276000E+0	1.544010E+3	-3.203800E+1	-1.546000E+0
																											1.539380E+3	-3.066200E+1	-9.780000E-1	1.544020E+3	-3.117000E+1	-1.430000E+0	1.544020E+3	-3.155100E+1	-1.240000E+0	1.544020E+3	-3.139200E+1	-1.071000E+0	1.544020E+3	-3.117300E+1	-8.740000E-1	1.544020E+3	-3.160300E+1	-1.319000E+0	1.544020E+3	-3.205600E+1	-1.564000E+0
																											1.539390E+3	-3.062300E+1	-9.390000E-1	1.544030E+3	-3.118100E+1	-1.441000E+0	1.544030E+3	-3.156400E+1	-1.253000E+0	1.544030E+3	-3.141300E+1	-1.092000E+0	1.544030E+3	-3.117900E+1	-8.800000E-1	1.544030E+3	-3.165800E+1	-1.374000E+0	1.544030E+3	-3.204800E+1	-1.556000E+0
																											1.539400E+3	-3.057400E+1	-8.900000E-1	1.544040E+3	-3.117400E+1	-1.434000E+0	1.544040E+3	-3.162000E+1	-1.309000E+0	1.544040E+3	-3.141300E+1	-1.092000E+0	1.544040E+3	-3.121600E+1	-9.170000E-1	1.544040E+3	-3.161800E+1	-1.334000E+0	1.544040E+3	-3.204300E+1	-1.551000E+0
																											1.539410E+3	-3.059400E+1	-9.100000E-1	1.544050E+3	-3.118400E+1	-1.444000E+0	1.544050E+3	-3.162000E+1	-1.309000E+0	1.544050E+3	-3.141500E+1	-1.094000E+0	1.544050E+3	-3.121700E+1	-9.180000E-1	1.544050E+3	-3.160800E+1	-1.324000E+0	1.544050E+3	-3.200500E+1	-1.513000E+0
																											1.539420E+3	-3.064100E+1	-9.570000E-1	1.544060E+3	-3.119000E+1	-1.450000E+0	1.544060E+3	-3.160500E+1	-1.294000E+0	1.544060E+3	-3.140900E+1	-1.088000E+0	1.544060E+3	-3.120100E+1	-9.020000E-1	1.544060E+3	-3.161300E+1	-1.329000E+0	1.544060E+3	-3.198200E+1	-1.490000E+0
																											1.539430E+3	-3.064500E+1	-9.610000E-1	1.544070E+3	-3.117000E+1	-1.430000E+0	1.544070E+3	-3.154200E+1	-1.231000E+0	1.544070E+3	-3.138400E+1	-1.063000E+0	1.544070E+3	-3.117500E+1	-8.760000E-1	1.544070E+3	-3.161700E+1	-1.333000E+0	1.544070E+3	-3.196700E+1	-1.475000E+0
																											1.539440E+3	-3.065800E+1	-9.740000E-1	1.544080E+3	-3.113900E+1	-1.399000E+0	1.544080E+3	-3.151300E+1	-1.202000E+0	1.544080E+3	-3.138800E+1	-1.067000E+0	1.544080E+3	-3.117400E+1	-8.750000E-1	1.544080E+3	-3.161100E+1	-1.327000E+0	1.544080E+3	-3.193200E+1	-1.440000E+0
																											1.539450E+3	-3.064800E+1	-9.640000E-1	1.544090E+3	-3.115600E+1	-1.416000E+0	1.544090E+3	-3.151500E+1	-1.204000E+0	1.544090E+3	-3.139800E+1	-1.077000E+0	1.544090E+3	-3.116900E+1	-8.700000E-1	1.544090E+3	-3.160700E+1	-1.323000E+0	1.544090E+3	-3.192400E+1	-1.432000E+0
																											1.539460E+3	-3.067200E+1	-9.880000E-1	1.544100E+3	-3.119500E+1	-1.455000E+0	1.544100E+3	-3.153800E+1	-1.227000E+0	1.544100E+3	-3.141100E+1	-1.090000E+0	1.544100E+3	-3.118700E+1	-8.880000E-1	1.544100E+3	-3.162200E+1	-1.338000E+0	1.544100E+3	-3.193000E+1	-1.438000E+0
																											1.539470E+3	-3.066800E+1	-9.840000E-1	1.544110E+3	-3.119200E+1	-1.452000E+0	1.544110E+3	-3.151500E+1	-1.204000E+0	1.544110E+3	-3.142300E+1	-1.102000E+0	1.544110E+3	-3.118200E+1	-8.830000E-1	1.544110E+3	-3.163400E+1	-1.350000E+0	1.544110E+3	-3.197000E+1	-1.478000E+0
																											1.539480E+3	-3.064900E+1	-9.650000E-1	1.544120E+3	-3.120400E+1	-1.464000E+0	1.544120E+3	-3.150900E+1	-1.198000E+0	1.544120E+3	-3.145800E+1	-1.137000E+0	1.544120E+3	-3.116200E+1	-8.630000E-1	1.544120E+3	-3.164000E+1	-1.356000E+0	1.544120E+3	-3.201600E+1	-1.524000E+0
																											1.539490E+3	-3.066000E+1	-9.760000E-1	1.544130E+3	-3.121300E+1	-1.473000E+0	1.544130E+3	-3.152500E+1	-1.214000E+0	1.544130E+3	-3.143300E+1	-1.112000E+0	1.544130E+3	-3.117400E+1	-8.750000E-1	1.544130E+3	-3.163800E+1	-1.354000E+0	1.544130E+3	-3.203300E+1	-1.541000E+0
																											1.539500E+3	-3.065900E+1	-9.750000E-1	1.544140E+3	-3.118700E+1	-1.447000E+0	1.544140E+3	-3.155000E+1	-1.239000E+0	1.544140E+3	-3.144800E+1	-1.127000E+0	1.544140E+3	-3.117200E+1	-8.730000E-1	1.544140E+3	-3.162700E+1	-1.343000E+0	1.544140E+3	-3.201700E+1	-1.525000E+0
																											1.539510E+3	-3.063800E+1	-9.540000E-1	1.544150E+3	-3.118100E+1	-1.441000E+0	1.544150E+3	-3.156400E+1	-1.253000E+0	1.544150E+3	-3.149600E+1	-1.175000E+0	1.544150E+3	-3.117100E+1	-8.720000E-1	1.544150E+3	-3.162800E+1	-1.344000E+0	1.544150E+3	-3.202000E+1	-1.528000E+0
																											1.539520E+3	-3.059600E+1	-9.120000E-1	1.544160E+3	-3.116400E+1	-1.424000E+0	1.544160E+3	-3.155700E+1	-1.246000E+0	1.544160E+3	-3.149100E+1	-1.170000E+0	1.544160E+3	-3.119000E+1	-8.910000E-1	1.544160E+3	-3.158200E+1	-1.298000E+0	1.544160E+3	-3.205500E+1	-1.563000E+0
																											1.539530E+3	-3.056700E+1	-8.830000E-1	1.544170E+3	-3.117500E+1	-1.435000E+0	1.544170E+3	-3.157700E+1	-1.266000E+0	1.544170E+3	-3.149000E+1	-1.169000E+0	1.544170E+3	-3.118700E+1	-8.880000E-1	1.544170E+3	-3.159100E+1	-1.307000E+0	1.544170E+3	-3.201600E+1	-1.524000E+0
																											1.539540E+3	-3.058800E+1	-9.040000E-1	1.544180E+3	-3.119400E+1	-1.454000E+0	1.544180E+3	-3.160500E+1	-1.294000E+0	1.544180E+3	-3.149200E+1	-1.171000E+0	1.544180E+3	-3.120400E+1	-9.050000E-1	1.544180E+3	-3.158600E+1	-1.302000E+0	1.544180E+3	-3.196900E+1	-1.477000E+0
																											1.539550E+3	-3.063500E+1	-9.510000E-1	1.544190E+3	-3.121400E+1	-1.474000E+0	1.544190E+3	-3.159300E+1	-1.282000E+0	1.544190E+3	-3.147900E+1	-1.158000E+0	1.544190E+3	-3.120400E+1	-9.050000E-1	1.544190E+3	-3.161700E+1	-1.333000E+0	1.544190E+3	-3.191500E+1	-1.423000E+0
																											1.539560E+3	-3.065700E+1	-9.730000E-1	1.544200E+3	-3.116700E+1	-1.427000E+0	1.544200E+3	-3.152000E+1	-1.209000E+0	1.544200E+3	-3.147000E+1	-1.149000E+0	1.544200E+3	-3.119300E+1	-8.940000E-1	1.544200E+3	-3.163000E+1	-1.346000E+0	1.544200E+3	-3.193100E+1	-1.439000E+0
																											1.539570E+3	-3.063300E+1	-9.490000E-1	1.544210E+3	-3.115600E+1	-1.416000E+0	1.544210E+3	-3.151300E+1	-1.202000E+0	1.544210E+3	-3.144800E+1	-1.127000E+0	1.544210E+3	-3.117300E+1	-8.740000E-1	1.544210E+3	-3.163000E+1	-1.346000E+0	1.544210E+3	-3.192400E+1	-1.432000E+0
																											1.539580E+3	-3.061000E+1	-9.260000E-1	1.544220E+3	-3.115300E+1	-1.413000E+0	1.544220E+3	-3.151400E+1	-1.203000E+0	1.544220E+3	-3.145600E+1	-1.135000E+0	1.544220E+3	-3.117100E+1	-8.720000E-1	1.544220E+3	-3.160500E+1	-1.321000E+0	1.544220E+3	-3.193100E+1	-1.439000E+0
																											1.539590E+3	-3.058500E+1	-9.010000E-1	1.544230E+3	-3.116800E+1	-1.428000E+0	1.544230E+3	-3.148400E+1	-1.173000E+0	1.544230E+3	-3.144000E+1	-1.119000E+0	1.544230E+3	-3.117900E+1	-8.800000E-1	1.544230E+3	-3.160700E+1	-1.323000E+0	1.544230E+3	-3.195600E+1	-1.464000E+0
																											1.539600E+3	-3.056600E+1	-8.820000E-1	1.544240E+3	-3.118300E+1	-1.443000E+0	1.544240E+3	-3.149200E+1	-1.181000E+0	1.544240E+3	-3.143300E+1	-1.112000E+0	1.544240E+3	-3.121100E+1	-9.120000E-1	1.544240E+3	-3.156000E+1	-1.276000E+0	1.544240E+3	-3.194000E+1	-1.448000E+0
																											1.539610E+3	-3.056200E+1	-8.780000E-1	1.544250E+3	-3.115100E+1	-1.411000E+0	1.544250E+3	-3.153200E+1	-1.221000E+0	1.544250E+3	-3.148300E+1	-1.162000E+0	1.544250E+3	-3.120300E+1	-9.040000E-1	1.544250E+3	-3.152400E+1	-1.240000E+0	1.544250E+3	-3.193800E+1	-1.446000E+0
																											1.539620E+3	-3.060700E+1	-9.230000E-1	1.544260E+3	-3.114400E+1	-1.404000E+0	1.544260E+3	-3.152300E+1	-1.212000E+0	1.544260E+3	-3.147000E+1	-1.149000E+0	1.544260E+3	-3.119500E+1	-8.960000E-1	1.544260E+3	-3.155300E+1	-1.269000E+0	1.544260E+3	-3.196800E+1	-1.476000E+0
																											1.539630E+3	-3.061700E+1	-9.330000E-1	1.544270E+3	-3.116400E+1	-1.424000E+0	1.544270E+3	-3.151200E+1	-1.201000E+0	1.544270E+3	-3.143700E+1	-1.116000E+0	1.544270E+3	-3.120600E+1	-9.070000E-1	1.544270E+3	-3.161900E+1	-1.335000E+0	1.544270E+3	-3.200600E+1	-1.514000E+0
																											1.539640E+3	-3.062800E+1	-9.440000E-1	1.544280E+3	-3.117100E+1	-1.431000E+0	1.544280E+3	-3.149800E+1	-1.187000E+0	1.544280E+3	-3.139500E+1	-1.074000E+0	1.544280E+3	-3.119500E+1	-8.960000E-1	1.544280E+3	-3.160500E+1	-1.321000E+0	1.544280E+3	-3.199000E+1	-1.498000E+0
																											1.539650E+3	-3.064800E+1	-9.640000E-1	1.544290E+3	-3.114400E+1	-1.404000E+0	1.544290E+3	-3.146200E+1	-1.151000E+0	1.544290E+3	-3.142400E+1	-1.103000E+0	1.544290E+3	-3.121200E+1	-9.130000E-1	1.544290E+3	-3.162900E+1	-1.345000E+0	1.544290E+3	-3.203700E+1	-1.545000E+0
																											1.539660E+3	-3.064800E+1	-9.640000E-1	1.544300E+3	-3.113000E+1	-1.390000E+0	1.544300E+3	-3.151200E+1	-1.201000E+0	1.544300E+3	-3.143100E+1	-1.110000E+0	1.544300E+3	-3.121700E+1	-9.180000E-1	1.544300E+3	-3.160100E+1	-1.317000E+0	1.544300E+3	-3.204000E+1	-1.548000E+0
																											1.539670E+3	-3.066800E+1	-9.840000E-1	1.544310E+3	-3.116500E+1	-1.425000E+0	1.544310E+3	-3.155600E+1	-1.245000E+0	1.544310E+3	-3.143100E+1	-1.110000E+0	1.544310E+3	-3.121400E+1	-9.150000E-1	1.544310E+3	-3.160400E+1	-1.320000E+0	1.544310E+3	-3.198300E+1	-1.491000E+0
																											1.539680E+3	-3.066100E+1	-9.770000E-1	1.544320E+3	-3.115300E+1	-1.413000E+0	1.544320E+3	-3.154700E+1	-1.236000E+0	1.544320E+3	-3.140500E+1	-1.084000E+0	1.544320E+3	-3.122700E+1	-9.280000E-1	1.544320E+3	-3.159300E+1	-1.309000E+0	1.544320E+3	-3.197500E+1	-1.483000E+0
																											1.539690E+3	-3.067700E+1	-9.930000E-1	1.544330E+3	-3.115100E+1	-1.411000E+0	1.544330E+3	-3.149200E+1	-1.181000E+0	1.544330E+3	-3.140000E+1	-1.079000E+0	1.544330E+3	-3.120400E+1	-9.050000E-1	1.544330E+3	-3.158300E+1	-1.299000E+0	1.544330E+3	-3.199400E+1	-1.502000E+0
																											1.539700E+3	-3.064000E+1	-9.560000E-1	1.544340E+3	-3.115200E+1	-1.412000E+0	1.544340E+3	-3.147100E+1	-1.160000E+0	1.544340E+3	-3.140200E+1	-1.081000E+0	1.544340E+3	-3.120600E+1	-9.070000E-1	1.544340E+3	-3.157400E+1	-1.290000E+0	1.544340E+3	-3.198900E+1	-1.497000E+0
																											1.539710E+3	-3.057600E+1	-8.920000E-1	1.544350E+3	-3.114400E+1	-1.404000E+0	1.544350E+3	-3.149900E+1	-1.188000E+0	1.544350E+3	-3.136100E+1	-1.040000E+0	1.544350E+3	-3.120100E+1	-9.020000E-1	1.544350E+3	-3.157000E+1	-1.286000E+0	1.544350E+3	-3.195600E+1	-1.464000E+0
																											1.539720E+3	-3.060800E+1	-9.240000E-1	1.544360E+3	-3.115600E+1	-1.416000E+0	1.544360E+3	-3.148700E+1	-1.176000E+0	1.544360E+3	-3.137100E+1	-1.050000E+0	1.544360E+3	-3.122700E+1	-9.280000E-1	1.544360E+3	-3.153600E+1	-1.252000E+0	1.544360E+3	-3.194100E+1	-1.449000E+0
																											1.539730E+3	-3.064700E+1	-9.630000E-1	1.544370E+3	-3.116000E+1	-1.420000E+0	1.544370E+3	-3.148400E+1	-1.173000E+0	1.544370E+3	-3.137000E+1	-1.049000E+0	1.544370E+3	-3.121400E+1	-9.150000E-1	1.544370E+3	-3.155100E+1	-1.267000E+0	1.544370E+3	-3.197500E+1	-1.483000E+0
																											1.539740E+3	-3.062200E+1	-9.380000E-1	1.544380E+3	-3.118000E+1	-1.440000E+0	1.544380E+3	-3.150200E+1	-1.191000E+0	1.544380E+3	-3.136600E+1	-1.045000E+0	1.544380E+3	-3.121700E+1	-9.180000E-1	1.544380E+3	-3.153000E+1	-1.246000E+0	1.544380E+3	-3.197400E+1	-1.482000E+0
																											1.539750E+3	-3.061800E+1	-9.340000E-1	1.544390E+3	-3.117500E+1	-1.435000E+0	1.544390E+3	-3.149600E+1	-1.185000E+0	1.544390E+3	-3.132100E+1	-1.000000E+0	1.544390E+3	-3.120400E+1	-9.050000E-1	1.544390E+3	-3.156100E+1	-1.277000E+0	1.544390E+3	-3.200500E+1	-1.513000E+0
																											1.539760E+3	-3.059900E+1	-9.150000E-1	1.544400E+3	-3.118200E+1	-1.442000E+0	1.544400E+3	-3.152600E+1	-1.215000E+0	1.544400E+3	-3.133000E+1	-1.009000E+0	1.544400E+3	-3.122700E+1	-9.280000E-1	1.544400E+3	-3.158200E+1	-1.298000E+0	1.544400E+3	-3.202600E+1	-1.534000E+0
																											1.539770E+3	-3.062700E+1	-9.430000E-1	1.544410E+3	-3.120400E+1	-1.464000E+0	1.544410E+3	-3.155700E+1	-1.246000E+0	1.544410E+3	-3.130900E+1	-9.880000E-1	1.544410E+3	-3.122600E+1	-9.270000E-1	1.544410E+3	-3.159500E+1	-1.311000E+0	1.544410E+3	-3.201600E+1	-1.524000E+0
																											1.539780E+3	-3.062800E+1	-9.440000E-1	1.544420E+3	-3.119700E+1	-1.457000E+0	1.544420E+3	-3.155500E+1	-1.244000E+0	1.544420E+3	-3.128600E+1	-9.650000E-1	1.544420E+3	-3.120200E+1	-9.030000E-1	1.544420E+3	-3.157800E+1	-1.294000E+0	1.544420E+3	-3.199100E+1	-1.499000E+0
																											1.539790E+3	-3.061900E+1	-9.350000E-1	1.544430E+3	-3.117700E+1	-1.437000E+0	1.544430E+3	-3.155700E+1	-1.246000E+0	1.544430E+3	-3.128900E+1	-9.680000E-1	1.544430E+3	-3.121200E+1	-9.130000E-1	1.544430E+3	-3.156500E+1	-1.281000E+0	1.544430E+3	-3.195700E+1	-1.465000E+0
																											1.539800E+3	-3.063100E+1	-9.470000E-1	1.544440E+3	-3.118000E+1	-1.440000E+0	1.544440E+3	-3.152200E+1	-1.211000E+0	1.544440E+3	-3.127600E+1	-9.550000E-1	1.544440E+3	-3.119600E+1	-8.970000E-1	1.544440E+3	-3.152800E+1	-1.244000E+0	1.544440E+3	-3.196100E+1	-1.469000E+0
																											1.539810E+3	-3.061800E+1	-9.340000E-1	1.544450E+3	-3.116300E+1	-1.423000E+0	1.544450E+3	-3.150400E+1	-1.193000E+0	1.544450E+3	-3.124200E+1	-9.210000E-1	1.544450E+3	-3.117300E+1	-8.740000E-1	1.544450E+3	-3.153500E+1	-1.251000E+0	1.544450E+3	-3.201700E+1	-1.525000E+0
																											1.539820E+3	-3.060100E+1	-9.170000E-1	1.544460E+3	-3.117000E+1	-1.430000E+0	1.544460E+3	-3.152800E+1	-1.217000E+0	1.544460E+3	-3.124600E+1	-9.250000E-1	1.544460E+3	-3.120800E+1	-9.090000E-1	1.544460E+3	-3.157700E+1	-1.293000E+0	1.544460E+3	-3.195500E+1	-1.463000E+0
																											1.539830E+3	-3.063800E+1	-9.540000E-1	1.544470E+3	-3.118400E+1	-1.444000E+0	1.544470E+3	-3.155700E+1	-1.246000E+0	1.544470E+3	-3.126000E+1	-9.390000E-1	1.544470E+3	-3.121600E+1	-9.170000E-1	1.544470E+3	-3.155500E+1	-1.271000E+0	1.544470E+3	-3.192600E+1	-1.434000E+0
																											1.539840E+3	-3.065400E+1	-9.700000E-1	1.544480E+3	-3.119600E+1	-1.456000E+0	1.544480E+3	-3.153300E+1	-1.222000E+0	1.544480E+3	-3.126500E+1	-9.440000E-1	1.544480E+3	-3.118600E+1	-8.870000E-1	1.544480E+3	-3.155300E+1	-1.269000E+0	1.544480E+3	-3.194600E+1	-1.454000E+0
																											1.539850E+3	-3.065100E+1	-9.670000E-1	1.544490E+3	-3.118300E+1	-1.443000E+0	1.544490E+3	-3.152900E+1	-1.218000E+0	1.544490E+3	-3.129600E+1	-9.750000E-1	1.544490E+3	-3.118600E+1	-8.870000E-1	1.544490E+3	-3.158900E+1	-1.305000E+0	1.544490E+3	-3.199300E+1	-1.501000E+0
																											1.539860E+3	-3.063300E+1	-9.490000E-1	1.544500E+3	-3.120600E+1	-1.466000E+0	1.544500E+3	-3.151500E+1	-1.204000E+0	1.544500E+3	-3.127700E+1	-9.560000E-1	1.544500E+3	-3.119200E+1	-8.930000E-1	1.544500E+3	-3.161200E+1	-1.328000E+0	1.544500E+3	-3.195700E+1	-1.465000E+0
																											1.539870E+3	-3.060700E+1	-9.230000E-1	1.544510E+3	-3.120800E+1	-1.468000E+0	1.544510E+3	-3.150100E+1	-1.190000E+0	1.544510E+3	-3.126900E+1	-9.480000E-1	1.544510E+3	-3.119000E+1	-8.910000E-1	1.544510E+3	-3.160600E+1	-1.322000E+0	1.544510E+3	-3.199200E+1	-1.500000E+0
																											1.539880E+3	-3.060300E+1	-9.190000E-1	1.544520E+3	-3.119900E+1	-1.459000E+0	1.544520E+3	-3.151600E+1	-1.205000E+0	1.544520E+3	-3.128900E+1	-9.680000E-1	1.544520E+3	-3.119100E+1	-8.920000E-1	1.544520E+3	-3.160600E+1	-1.322000E+0	1.544520E+3	-3.196400E+1	-1.472000E+0
																											1.539890E+3	-3.059600E+1	-9.120000E-1	1.544530E+3	-3.117500E+1	-1.435000E+0	1.544530E+3	-3.153700E+1	-1.226000E+0	1.544530E+3	-3.128800E+1	-9.670000E-1	1.544530E+3	-3.117400E+1	-8.750000E-1	1.544530E+3	-3.158200E+1	-1.298000E+0	1.544530E+3	-3.194300E+1	-1.451000E+0
																											1.539900E+3	-3.059200E+1	-9.080000E-1	1.544540E+3	-3.118300E+1	-1.443000E+0	1.544540E+3	-3.154300E+1	-1.232000E+0	1.544540E+3	-3.132200E+1	-1.001000E+0	1.544540E+3	-3.117700E+1	-8.780000E-1	1.544540E+3	-3.154000E+1	-1.256000E+0	1.544540E+3	-3.196200E+1	-1.470000E+0
