26/07/2011
corrugada6_setbottom_C11_Pin=-1 _X	corrugada6_setbottom_C11_Pin=-1_Y	corrugada6_setbottom_C11_Pin=-1_Ynorm	corrugada6_setbottom_C11_Pin=-1 _X	corrugada6_setbottom_C11_Pin=-1_Y	corrugada6_setbottom_C11_Pin=-1_Ynorm	corrugada6_setbottom_C11_Pin=-1 _X	corrugada6_setbottom_C11_Pin=-1_Y	corrugada6_setbottom_C11_Pin=-1_Ynorm
1.572100E+3	1.608000E+1	-1.638200E+2	1.572100E+3	-2.242000E+0	-1.818420E+2	1.572100E+3	-2.408000E+1	-2.037800E+2
1.572150E+3	1.641000E+1	-1.634900E+2	1.572150E+3	-1.555000E+0	-1.811550E+2	1.572150E+3	-2.297000E+1	-2.026700E+2
1.572200E+3	1.470000E+1	-1.652000E+2	1.572200E+3	-1.313000E+0	-1.809130E+2	1.572200E+3	-2.352000E+1	-2.032200E+2
1.572250E+3	1.292000E+1	-1.669800E+2	1.572250E+3	-1.828000E+0	-1.814280E+2	1.572250E+3	-2.374000E+1	-2.034400E+2
1.572300E+3	1.158000E+1	-1.683200E+2	1.572300E+3	-2.547000E+0	-1.821470E+2	1.572300E+3	-2.473000E+1	-2.044300E+2
1.572350E+3	1.384000E+1	-1.660600E+2	1.572350E+3	4.766000E-1	-1.791234E+2	1.572350E+3	-2.147000E+1	-2.011700E+2
1.572400E+3	1.325000E+1	-1.666500E+2	1.572400E+3	2.180000E+0	-1.774200E+2	1.572400E+3	-2.085000E+1	-2.005500E+2
1.572450E+3	1.069000E+1	-1.692100E+2	1.572450E+3	1.375000E+0	-1.782250E+2	1.572450E+3	-2.241000E+1	-2.021100E+2
1.572500E+3	1.216000E+1	-1.677400E+2	1.572500E+3	3.875000E+0	-1.757250E+2	1.572500E+3	-2.065000E+1	-2.003500E+2
1.572550E+3	1.312000E+1	-1.667800E+2	1.572550E+3	6.773000E+0	-1.728270E+2	1.572550E+3	-1.865000E+1	-1.983500E+2
1.572600E+3	1.084000E+1	-1.690600E+2	1.572600E+3	7.328000E+0	-1.722720E+2	1.572600E+3	-1.971000E+1	-1.994100E+2
1.572650E+3	7.414000E+0	-1.724860E+2	1.572650E+3	5.391000E+0	-1.742090E+2	1.572650E+3	-2.321000E+1	-2.029100E+2
1.572700E+3	6.586000E+0	-1.733140E+2	1.572700E+3	6.328000E+0	-1.732720E+2	1.572700E+3	-2.306000E+1	-2.027600E+2
1.572750E+3	7.133000E+0	-1.727670E+2	1.572750E+3	7.781000E+0	-1.718190E+2	1.572750E+3	-2.249000E+1	-2.021900E+2
1.572800E+3	5.758000E+0	-1.741420E+2	1.572800E+3	5.477000E+0	-1.741230E+2	1.572800E+3	-2.568000E+1	-2.053800E+2
1.572850E+3	-1.008000E+0	-1.809080E+2	1.572850E+3	7.578000E-1	-1.788422E+2	1.572850E+3	-3.116000E+1	-2.108600E+2
1.572900E+3	-4.367000E+0	-1.842670E+2	1.572900E+3	-5.156000E-1	-1.801156E+2	1.572900E+3	-3.252000E+1	-2.122200E+2
1.572950E+3	-5.375000E+0	-1.852750E+2	1.572950E+3	-2.047000E+0	-1.816470E+2	1.572950E+3	-3.379000E+1	-2.134900E+2
1.573000E+3	-9.031000E+0	-1.889310E+2	1.573000E+3	-3.523000E+0	-1.831230E+2	1.573000E+3	-3.462000E+1	-2.143200E+2
1.573050E+3	-1.466000E+1	-1.945600E+2	1.573050E+3	-8.547000E+0	-1.881470E+2	1.573050E+3	-3.818000E+1	-2.178800E+2
1.573100E+3	-1.741000E+1	-1.973100E+2	1.573100E+3	-1.177000E+1	-1.913700E+2	1.573100E+3	-4.067000E+1	-2.203700E+2
1.573150E+3	-1.754000E+1	-1.974400E+2	1.573150E+3	-1.182000E+1	-1.914200E+2	1.573150E+3	-3.938000E+1	-2.190800E+2
1.573200E+3	-2.016000E+1	-2.000600E+2	1.573200E+3	-1.355000E+1	-1.931500E+2	1.573200E+3	-3.994000E+1	-2.196400E+2
1.573250E+3	-2.344000E+1	-2.033400E+2	1.573250E+3	-1.720000E+1	-1.968000E+2	1.573250E+3	-4.255000E+1	-2.222500E+2
1.573300E+3	-2.198000E+1	-2.018800E+2	1.573300E+3	-1.748000E+1	-1.970800E+2	1.573300E+3	-4.177000E+1	-2.214700E+2
1.573350E+3	-1.888000E+1	-1.987800E+2	1.573350E+3	-1.366000E+1	-1.932600E+2	1.573350E+3	-3.805000E+1	-2.177500E+2
1.573400E+3	-1.909000E+1	-1.989900E+2	1.573400E+3	-1.373000E+1	-1.933300E+2	1.573400E+3	-3.720000E+1	-2.169000E+2
1.573450E+3	-2.159000E+1	-2.014900E+2	1.573450E+3	-1.636000E+1	-1.959600E+2	1.573450E+3	-3.919000E+1	-2.188900E+2
1.573500E+3	-2.031000E+1	-2.002100E+2	1.573500E+3	-1.536000E+1	-1.949600E+2	1.573500E+3	-3.788000E+1	-2.175800E+2
1.573550E+3	-1.697000E+1	-1.968700E+2	1.573550E+3	-1.211000E+1	-1.917100E+2	1.573550E+3	-3.512000E+1	-2.148200E+2
1.573600E+3	-1.527000E+1	-1.951700E+2	1.573600E+3	-9.883000E+0	-1.894830E+2	1.573600E+3	-3.331000E+1	-2.130100E+2
1.573650E+3	-1.761000E+1	-1.975100E+2	1.573650E+3	-1.148000E+1	-1.910800E+2	1.573650E+3	-3.475000E+1	-2.144500E+2
1.573700E+3	-1.713000E+1	-1.970300E+2	1.573700E+3	-1.198000E+1	-1.915800E+2	1.573700E+3	-3.482000E+1	-2.145200E+2
1.573750E+3	-1.281000E+1	-1.927100E+2	1.573750E+3	-8.313000E+0	-1.879130E+2	1.573750E+3	-3.105000E+1	-2.107500E+2
1.573800E+3	-1.364000E+1	-1.935400E+2	1.573800E+3	-8.734000E+0	-1.883340E+2	1.573800E+3	-3.163000E+1	-2.113300E+2
1.573850E+3	-1.677000E+1	-1.966700E+2	1.573850E+3	-1.245000E+1	-1.920500E+2	1.573850E+3	-3.535000E+1	-2.150500E+2
1.573900E+3	-1.730000E+1	-1.972000E+2	1.573900E+3	-1.330000E+1	-1.929000E+2	1.573900E+3	-3.648000E+1	-2.161800E+2
1.573950E+3	-1.619000E+1	-1.960900E+2	1.573950E+3	-1.295000E+1	-1.925500E+2	1.573950E+3	-3.600000E+1	-2.157000E+2
1.574000E+3	-1.679000E+1	-1.966900E+2	1.574000E+3	-1.312000E+1	-1.927200E+2	1.574000E+3	-3.646000E+1	-2.161600E+2
1.574050E+3	-2.151000E+1	-2.014100E+2	1.574050E+3	-1.784000E+1	-1.974400E+2	1.574050E+3	-4.130000E+1	-2.210000E+2
1.574100E+3	-2.652000E+1	-2.064200E+2	1.574100E+3	-2.309000E+1	-2.026900E+2	1.574100E+3	-4.669000E+1	-2.263900E+2
1.574150E+3	-2.687000E+1	-2.067700E+2	1.574150E+3	-2.441000E+1	-2.040100E+2	1.574150E+3	-4.787000E+1	-2.275700E+2
1.574200E+3	-2.833000E+1	-2.082300E+2	1.574200E+3	-2.578000E+1	-2.053800E+2	1.574200E+3	-4.938000E+1	-2.290800E+2
1.574250E+3	-3.390000E+1	-2.138000E+2	1.574250E+3	-3.127000E+1	-2.108700E+2	1.574250E+3	-5.423000E+1	-2.339300E+2
1.574300E+3	-3.746000E+1	-2.173600E+2	1.574300E+3	-3.648000E+1	-2.160800E+2	1.574300E+3	-5.880000E+1	-2.385000E+2
1.574350E+3	-3.708000E+1	-2.169800E+2	1.574350E+3	-3.620000E+1	-2.158000E+2	1.574350E+3	-5.859000E+1	-2.382900E+2
1.574400E+3	-3.688000E+1	-2.167800E+2	1.574400E+3	-3.544000E+1	-2.150400E+2	1.574400E+3	-5.759000E+1	-2.372900E+2
1.574450E+3	-3.909000E+1	-2.189900E+2	1.574450E+3	-3.762000E+1	-2.172200E+2	1.574450E+3	-5.955000E+1	-2.392500E+2
1.574500E+3	-4.198000E+1	-2.218800E+2	1.574500E+3	-4.031000E+1	-2.199100E+2	1.574500E+3	-6.238000E+1	-2.420800E+2
1.574550E+3	-4.017000E+1	-2.200700E+2	1.574550E+3	-3.897000E+1	-2.185700E+2	1.574550E+3	-6.072000E+1	-2.404200E+2
1.574600E+3	-3.913000E+1	-2.190300E+2	1.574600E+3	-3.752000E+1	-2.171200E+2	1.574600E+3	-5.912000E+1	-2.388200E+2
1.574650E+3	-4.166000E+1	-2.215600E+2	1.574650E+3	-3.906000E+1	-2.186600E+2	1.574650E+3	-6.035000E+1	-2.400500E+2
1.574700E+3	-4.295000E+1	-2.228500E+2	1.574700E+3	-4.060000E+1	-2.202000E+2	1.574700E+3	-6.149000E+1	-2.411900E+2
1.574750E+3	-4.180000E+1	-2.217000E+2	1.574750E+3	-3.920000E+1	-2.188000E+2	1.574750E+3	-6.004000E+1	-2.397400E+2
1.574800E+3	-4.173000E+1	-2.216300E+2	1.574800E+3	-3.923000E+1	-2.188300E+2	1.574800E+3	-5.891000E+1	-2.386100E+2
1.574850E+3	-4.236000E+1	-2.222600E+2	1.574850E+3	-4.004000E+1	-2.196400E+2	1.574850E+3	-5.983000E+1	-2.395300E+2
1.574900E+3	-4.508000E+1	-2.249800E+2	1.574900E+3	-4.273000E+1	-2.223300E+2	1.574900E+3	-6.155000E+1	-2.412500E+2
1.574950E+3	-4.545000E+1	-2.253500E+2	1.574950E+3	-4.369000E+1	-2.232900E+2	1.574950E+3	-6.222000E+1	-2.419200E+2
1.575000E+3	-4.630000E+1	-2.262000E+2	1.575000E+3	-4.453000E+1	-2.241300E+2	1.575000E+3	-6.252000E+1	-2.422200E+2
1.575050E+3	-4.826000E+1	-2.281600E+2	1.575050E+3	-4.638000E+1	-2.259800E+2	1.575050E+3	-6.412000E+1	-2.438200E+2
1.575100E+3	-5.185000E+1	-2.317500E+2	1.575100E+3	-4.956000E+1	-2.291600E+2	1.575100E+3	-6.727000E+1	-2.469700E+2
1.575150E+3	-5.594000E+1	-2.358400E+2	1.575150E+3	-5.388000E+1	-2.334800E+2	1.575150E+3	-7.127000E+1	-2.509700E+2
1.575200E+3	-6.005000E+1	-2.399500E+2	1.575200E+3	-5.825000E+1	-2.378500E+2	1.575200E+3	-7.520000E+1	-2.549000E+2
1.575250E+3	-6.198000E+1	-2.418800E+2	1.575250E+3	-6.046000E+1	-2.400600E+2	1.575250E+3	-7.691000E+1	-2.566100E+2
1.575300E+3	-6.715000E+1	-2.470500E+2	1.575300E+3	-6.547000E+1	-2.450700E+2	1.575300E+3	-8.181000E+1	-2.615100E+2
1.575350E+3	-7.272000E+1	-2.526200E+2	1.575350E+3	-7.075000E+1	-2.503500E+2	1.575350E+3	-8.697000E+1	-2.666700E+2
1.575400E+3	-7.717000E+1	-2.570700E+2	1.575400E+3	-7.489000E+1	-2.544900E+2	1.575400E+3	-9.150000E+1	-2.712000E+2
1.575450E+3	-8.045000E+1	-2.603500E+2	1.575450E+3	-7.787000E+1	-2.574700E+2	1.575450E+3	-9.434000E+1	-2.740400E+2
1.575500E+3	-8.334000E+1	-2.632400E+2	1.575500E+3	-8.019000E+1	-2.597900E+2	1.575500E+3	-9.671000E+1	-2.764100E+2
1.575550E+3	-8.725000E+1	-2.671500E+2	1.575550E+3	-8.390000E+1	-2.635000E+2	1.575550E+3	-9.992000E+1	-2.796200E+2
1.575600E+3	-9.152000E+1	-2.714200E+2	1.575600E+3	-8.815000E+1	-2.677500E+2	1.575600E+3	-1.037000E+2	-2.834000E+2
1.575650E+3	-9.200000E+1	-2.719000E+2	1.575650E+3	-8.857000E+1	-2.681700E+2	1.575650E+3	-1.039000E+2	-2.836000E+2
1.575700E+3	-9.159000E+1	-2.714900E+2	1.575700E+3	-8.817000E+1	-2.677700E+2	1.575700E+3	-1.040000E+2	-2.837000E+2
1.575750E+3	-9.169000E+1	-2.715900E+2	1.575750E+3	-8.906000E+1	-2.686600E+2	1.575750E+3	-1.043000E+2	-2.840000E+2
1.575800E+3	-9.431000E+1	-2.742100E+2	1.575800E+3	-9.201000E+1	-2.716100E+2	1.575800E+3	-1.066000E+2	-2.863000E+2
1.575850E+3	-9.408000E+1	-2.739800E+2	1.575850E+3	-9.266000E+1	-2.722600E+2	1.575850E+3	-1.069000E+2	-2.866000E+2
1.575900E+3	-9.087000E+1	-2.707700E+2	1.575900E+3	-8.995000E+1	-2.695500E+2	1.575900E+3	-1.033000E+2	-2.830000E+2
1.575950E+3	-9.262000E+1	-2.725200E+2	1.575950E+3	-9.095000E+1	-2.705500E+2	1.575950E+3	-1.045000E+2	-2.842000E+2
1.576000E+3	-9.521000E+1	-2.751100E+2	1.576000E+3	-9.430000E+1	-2.739000E+2	1.576000E+3	-1.074000E+2	-2.871000E+2
1.576050E+3	-9.273000E+1	-2.726300E+2	1.576050E+3	-9.342000E+1	-2.730200E+2	1.576050E+3	-1.060000E+2	-2.857000E+2
1.576100E+3	-8.940000E+1	-2.693000E+2	1.576100E+3	-9.033000E+1	-2.699300E+2	1.576100E+3	-1.036000E+2	-2.833000E+2
1.576150E+3	-9.291000E+1	-2.728100E+2	1.576150E+3	-9.327000E+1	-2.728700E+2	1.576150E+3	-1.058000E+2	-2.855000E+2
1.576200E+3	-9.630000E+1	-2.762000E+2	1.576200E+3	-9.705000E+1	-2.766500E+2	1.576200E+3	-1.093000E+2	-2.890000E+2
1.576250E+3	-9.609000E+1	-2.759900E+2	1.576250E+3	-9.811000E+1	-2.777100E+2	1.576250E+3	-1.110000E+2	-2.907000E+2
1.576300E+3	-9.387000E+1	-2.737700E+2	1.576300E+3	-9.559000E+1	-2.751900E+2	1.576300E+3	-1.091000E+2	-2.888000E+2
1.576350E+3	-9.721000E+1	-2.771100E+2	1.576350E+3	-9.700000E+1	-2.766000E+2	1.576350E+3	-1.115000E+2	-2.912000E+2
1.576400E+3	-1.059000E+2	-2.858000E+2	1.576400E+3	-1.044000E+2	-2.840000E+2	1.576400E+3	-1.202000E+2	-2.999000E+2
1.576450E+3	-1.072000E+2	-2.871000E+2	1.576450E+3	-1.060000E+2	-2.856000E+2	1.576450E+3	-1.230000E+2	-3.027000E+2
1.576500E+3	-1.075000E+2	-2.874000E+2	1.576500E+3	-1.052000E+2	-2.848000E+2	1.576500E+3	-1.233000E+2	-3.030000E+2
1.576550E+3	-1.138000E+2	-2.937000E+2	1.576550E+3	-1.097000E+2	-2.893000E+2	1.576550E+3	-1.284000E+2	-3.081000E+2
1.576600E+3	-1.200000E+2	-2.999000E+2	1.576600E+3	-1.157000E+2	-2.953000E+2	1.576600E+3	-1.346000E+2	-3.143000E+2
1.576650E+3	-1.196000E+2	-2.995000E+2	1.576650E+3	-1.173000E+2	-2.969000E+2	1.576650E+3	-1.363000E+2	-3.160000E+2
1.576700E+3	-1.200000E+2	-2.999000E+2	1.576700E+3	-1.137000E+2	-2.933000E+2	1.576700E+3	-1.333000E+2	-3.130000E+2
1.576750E+3	-1.162000E+2	-2.961000E+2	1.576750E+3	-1.130000E+2	-2.926000E+2	1.576750E+3	-1.328000E+2	-3.125000E+2
1.576800E+3	-1.209000E+2	-3.008000E+2	1.576800E+3	-1.190000E+2	-2.986000E+2	1.576800E+3	-1.386000E+2	-3.183000E+2
1.576850E+3	-1.245000E+2	-3.044000E+2	1.576850E+3	-1.189000E+2	-2.985000E+2	1.576850E+3	-1.381000E+2	-3.178000E+2
1.576900E+3	-1.199000E+2	-2.998000E+2	1.576900E+3	-1.128000E+2	-2.924000E+2	1.576900E+3	-1.323000E+2	-3.120000E+2
1.576950E+3	-1.160000E+2	-2.959000E+2	1.576950E+3	-1.128000E+2	-2.924000E+2	1.576950E+3	-1.307000E+2	-3.104000E+2
1.577000E+3	-1.170000E+2	-2.969000E+2	1.577000E+3	-1.160000E+2	-2.956000E+2	1.577000E+3	-1.329000E+2	-3.126000E+2
1.577050E+3	-1.196000E+2	-2.995000E+2	1.577050E+3	-1.162000E+2	-2.958000E+2	1.577050E+3	-1.320000E+2	-3.117000E+2
1.577100E+3	-1.129000E+2	-2.928000E+2	1.577100E+3	-1.131000E+2	-2.927000E+2	1.577100E+3	-1.285000E+2	-3.082000E+2
1.577150E+3	-1.080000E+2	-2.879000E+2	1.577150E+3	-1.087000E+2	-2.883000E+2	1.577150E+3	-1.234000E+2	-3.031000E+2
1.577200E+3	-1.112000E+2	-2.911000E+2	1.577200E+3	-1.121000E+2	-2.917000E+2	1.577200E+3	-1.261000E+2	-3.058000E+2
1.577250E+3	-1.110000E+2	-2.909000E+2	1.577250E+3	-1.140000E+2	-2.936000E+2	1.577250E+3	-1.284000E+2	-3.081000E+2
1.577300E+3	-1.046000E+2	-2.845000E+2	1.577300E+3	-1.095000E+2	-2.891000E+2	1.577300E+3	-1.241000E+2	-3.038000E+2
1.577350E+3	-1.012000E+2	-2.811000E+2	1.577350E+3	-1.059000E+2	-2.855000E+2	1.577350E+3	-1.208000E+2	-3.005000E+2
1.577400E+3	-1.062000E+2	-2.861000E+2	1.577400E+3	-1.106000E+2	-2.902000E+2	1.577400E+3	-1.251000E+2	-3.048000E+2
1.577450E+3	-1.081000E+2	-2.880000E+2	1.577450E+3	-1.144000E+2	-2.940000E+2	1.577450E+3	-1.287000E+2	-3.084000E+2
1.577500E+3	-1.044000E+2	-2.843000E+2	1.577500E+3	-1.108000E+2	-2.904000E+2	1.577500E+3	-1.263000E+2	-3.060000E+2
1.577550E+3	-1.044000E+2	-2.843000E+2	1.577550E+3	-1.119000E+2	-2.915000E+2	1.577550E+3	-1.279000E+2	-3.076000E+2
1.577600E+3	-1.093000E+2	-2.892000E+2	1.577600E+3	-1.140000E+2	-2.936000E+2	1.577600E+3	-1.311000E+2	-3.108000E+2
1.577650E+3	-1.165000E+2	-2.964000E+2	1.577650E+3	-1.211000E+2	-3.007000E+2	1.577650E+3	-1.389000E+2	-3.186000E+2
1.577700E+3	-1.181000E+2	-2.980000E+2	1.577700E+3	-1.234000E+2	-3.030000E+2	1.577700E+3	-1.420000E+2	-3.217000E+2
1.577750E+3	-1.161000E+2	-2.960000E+2	1.577750E+3	-1.204000E+2	-3.000000E+2	1.577750E+3	-1.400000E+2	-3.197000E+2
1.577800E+3	-1.220000E+2	-3.019000E+2	1.577800E+3	-1.258000E+2	-3.054000E+2	1.577800E+3	-1.457000E+2	-3.254000E+2
1.577850E+3	-1.273000E+2	-3.072000E+2	1.577850E+3	-1.319000E+2	-3.115000E+2	1.577850E+3	-1.517000E+2	-3.314000E+2
1.577900E+3	-1.250000E+2	-3.049000E+2	1.577900E+3	-1.297000E+2	-3.093000E+2	1.577900E+3	-1.492000E+2	-3.289000E+2
1.577950E+3	-1.230000E+2	-3.029000E+2	1.577950E+3	-1.278000E+2	-3.074000E+2	1.577950E+3	-1.471000E+2	-3.268000E+2
1.578000E+3	-1.263000E+2	-3.062000E+2	1.578000E+3	-1.297000E+2	-3.093000E+2	1.578000E+3	-1.497000E+2	-3.294000E+2
1.578050E+3	-1.300000E+2	-3.099000E+2	1.578050E+3	-1.329000E+2	-3.125000E+2	1.578050E+3	-1.531000E+2	-3.328000E+2
1.578100E+3	-1.273000E+2	-3.072000E+2	1.578100E+3	-1.304000E+2	-3.100000E+2	1.578100E+3	-1.513000E+2	-3.310000E+2
1.578150E+3	-1.229000E+2	-3.028000E+2	1.578150E+3	-1.247000E+2	-3.043000E+2	1.578150E+3	-1.467000E+2	-3.264000E+2
1.578200E+3	-1.243000E+2	-3.042000E+2	1.578200E+3	-1.250000E+2	-3.046000E+2	1.578200E+3	-1.478000E+2	-3.275000E+2
1.578250E+3	-1.260000E+2	-3.059000E+2	1.578250E+3	-1.271000E+2	-3.067000E+2	1.578250E+3	-1.507000E+2	-3.304000E+2
1.578300E+3	-1.199000E+2	-2.998000E+2	1.578300E+3	-1.214000E+2	-3.010000E+2	1.578300E+3	-1.466000E+2	-3.263000E+2
1.578350E+3	-1.172000E+2	-2.971000E+2	1.578350E+3	-1.189000E+2	-2.985000E+2	1.578350E+3	-1.443000E+2	-3.240000E+2
1.578400E+3	-1.174000E+2	-2.973000E+2	1.578400E+3	-1.177000E+2	-2.973000E+2	1.578400E+3	-1.439000E+2	-3.236000E+2
1.578450E+3	-1.197000E+2	-2.996000E+2	1.578450E+3	-1.196000E+2	-2.992000E+2	1.578450E+3	-1.467000E+2	-3.264000E+2
1.578500E+3	-1.195000E+2	-2.994000E+2	1.578500E+3	-1.205000E+2	-3.001000E+2	1.578500E+3	-1.485000E+2	-3.282000E+2
1.578550E+3	-1.163000E+2	-2.962000E+2	1.578550E+3	-1.176000E+2	-2.972000E+2	1.578550E+3	-1.460000E+2	-3.257000E+2
1.578600E+3	-1.190000E+2	-2.989000E+2	1.578600E+3	-1.196000E+2	-2.992000E+2	1.578600E+3	-1.483000E+2	-3.280000E+2
1.578650E+3	-1.246000E+2	-3.045000E+2	1.578650E+3	-1.252000E+2	-3.048000E+2	1.578650E+3	-1.542000E+2	-3.339000E+2
1.578700E+3	-1.246000E+2	-3.045000E+2	1.578700E+3	-1.265000E+2	-3.061000E+2	1.578700E+3	-1.558000E+2	-3.355000E+2
1.578750E+3	-1.248000E+2	-3.047000E+2	1.578750E+3	-1.266000E+2	-3.062000E+2	1.578750E+3	-1.565000E+2	-3.362000E+2
1.578800E+3	-1.298000E+2	-3.097000E+2	1.578800E+3	-1.314000E+2	-3.110000E+2	1.578800E+3	-1.616000E+2	-3.413000E+2
1.578850E+3	-1.326000E+2	-3.125000E+2	1.578850E+3	-1.346000E+2	-3.142000E+2	1.578850E+3	-1.651000E+2	-3.448000E+2
1.578900E+3	-1.368000E+2	-3.167000E+2	1.578900E+3	-1.397000E+2	-3.193000E+2	1.578900E+3	-1.704000E+2	-3.501000E+2
1.578950E+3	-1.377000E+2	-3.176000E+2	1.578950E+3	-1.413000E+2	-3.209000E+2	1.578950E+3	-1.720000E+2	-3.517000E+2
1.579000E+3	-1.417000E+2	-3.216000E+2	1.579000E+3	-1.451000E+2	-3.247000E+2	1.579000E+3	-1.759000E+2	-3.556000E+2
1.579050E+3	-1.450000E+2	-3.249000E+2	1.579050E+3	-1.487000E+2	-3.283000E+2	1.579050E+3	-1.795000E+2	-3.592000E+2
1.579100E+3	-1.464000E+2	-3.263000E+2	1.579100E+3	-1.512000E+2	-3.308000E+2	1.579100E+3	1.778000E+2	-1.900000E+0
1.579150E+3	-1.454000E+2	-3.253000E+2	1.579150E+3	-1.506000E+2	-3.302000E+2	1.579150E+3	1.781000E+2	-1.600000E+0
1.579200E+3	-1.457000E+2	-3.256000E+2	1.579200E+3	-1.516000E+2	-3.312000E+2	1.579200E+3	1.774000E+2	-2.300000E+0
1.579250E+3	-1.462000E+2	-3.261000E+2	1.579250E+3	-1.530000E+2	-3.326000E+2	1.579250E+3	1.761000E+2	-3.600000E+0
1.579300E+3	-1.457000E+2	-3.256000E+2	1.579300E+3	-1.534000E+2	-3.330000E+2	1.579300E+3	1.761000E+2	-3.600000E+0
1.579350E+3	-1.440000E+2	-3.239000E+2	1.579350E+3	-1.519000E+2	-3.315000E+2	1.579350E+3	1.774000E+2	-2.300000E+0
1.579400E+3	-1.436000E+2	-3.235000E+2	1.579400E+3	-1.521000E+2	-3.317000E+2	1.579400E+3	1.776000E+2	-2.100000E+0
1.579450E+3	-1.431000E+2	-3.230000E+2	1.579450E+3	-1.517000E+2	-3.313000E+2	1.579450E+3	1.783000E+2	-1.400000E+0
1.579500E+3	-1.438000E+2	-3.237000E+2	1.579500E+3	-1.523000E+2	-3.319000E+2	1.579500E+3	1.781000E+2	-1.600000E+0
1.579550E+3	-1.440000E+2	-3.239000E+2	1.579550E+3	-1.525000E+2	-3.321000E+2	1.579550E+3	1.776000E+2	-2.100000E+0
1.579600E+3	-1.436000E+2	-3.235000E+2	1.579600E+3	-1.522000E+2	-3.318000E+2	1.579600E+3	1.778000E+2	-1.900000E+0
1.579650E+3	-1.442000E+2	-3.241000E+2	1.579650E+3	-1.527000E+2	-3.323000E+2	1.579650E+3	1.782000E+2	-1.500000E+0
1.579700E+3	-1.461000E+2	-3.260000E+2	1.579700E+3	-1.543000E+2	-3.339000E+2	1.579700E+3	1.762000E+2	-3.500000E+0
1.579750E+3	-1.477000E+2	-3.276000E+2	1.579750E+3	-1.563000E+2	-3.359000E+2	1.579750E+3	1.761000E+2	-3.600000E+0
1.579800E+3	-1.492000E+2	-3.291000E+2	1.579800E+3	-1.589000E+2	-3.385000E+2	1.579800E+3	1.741000E+2	-5.600000E+0
1.579850E+3	-1.501000E+2	-3.300000E+2	1.579850E+3	-1.597000E+2	-3.393000E+2	1.579850E+3	1.722000E+2	-7.500000E+0
1.579900E+3	-1.549000E+2	-3.348000E+2	1.579900E+3	-1.644000E+2	-3.440000E+2	1.579900E+3	1.692000E+2	-1.050000E+1
1.579950E+3	-1.599000E+2	-3.398000E+2	1.579950E+3	-1.700000E+2	-3.496000E+2	1.579950E+3	1.649000E+2	-1.480000E+1
1.580000E+3	-1.630000E+2	-3.429000E+2	1.580000E+3	-1.741000E+2	-3.537000E+2	1.580000E+3	1.594000E+2	-2.030000E+1
1.580050E+3	-1.642000E+2	-3.441000E+2	1.580050E+3	-1.749000E+2	-3.545000E+2	1.580050E+3	1.567000E+2	-2.300000E+1
1.580100E+3	-1.683000E+2	-3.482000E+2	1.580100E+3	-1.793000E+2	-3.589000E+2	1.580100E+3	1.550000E+2	-2.470000E+1
1.580150E+3	-1.739000E+2	-3.538000E+2	1.580150E+3	1.750000E+2	-4.600000E+0	1.580150E+3	1.494000E+2	-3.030000E+1
1.580200E+3	-1.753000E+2	-3.552000E+2	1.580200E+3	1.727000E+2	-6.900000E+0	1.580200E+3	1.440000E+2	-3.570000E+1
1.580250E+3	-1.737000E+2	-3.536000E+2	1.580250E+3	1.748000E+2	-4.800000E+0	1.580250E+3	1.451000E+2	-3.460000E+1
1.580300E+3	-1.752000E+2	-3.551000E+2	1.580300E+3	1.739000E+2	-5.700000E+0	1.580300E+3	1.446000E+2	-3.510000E+1
1.580350E+3	-1.785000E+2	-3.584000E+2	1.580350E+3	1.708000E+2	-8.800000E+0	1.580350E+3	1.422000E+2	-3.750000E+1
1.580400E+3	-1.799000E+2	-3.598000E+2	1.580400E+3	1.690000E+2	-1.060000E+1	1.580400E+3	1.410000E+2	-3.870000E+1
1.580450E+3	-1.771000E+2	-3.570000E+2	1.580450E+3	1.721000E+2	-7.500000E+0	1.580450E+3	1.436000E+2	-3.610000E+1
1.580500E+3	-1.753000E+2	-3.552000E+2	1.580500E+3	1.742000E+2	-5.400000E+0	1.580500E+3	1.466000E+2	-3.310000E+1
1.580550E+3	-1.779000E+2	-3.578000E+2	1.580550E+3	1.724000E+2	-7.200000E+0	1.580550E+3	1.453000E+2	-3.440000E+1
1.580600E+3	-1.790000E+2	-3.589000E+2	1.580600E+3	1.702000E+2	-9.400000E+0	1.580600E+3	1.432000E+2	-3.650000E+1
1.580650E+3	-1.741000E+2	-3.540000E+2	1.580650E+3	1.749000E+2	-4.700000E+0	1.580650E+3	1.480000E+2	-3.170000E+1
1.580700E+3	-1.721000E+2	-3.520000E+2	1.580700E+3	1.783000E+2	-1.300000E+0	1.580700E+3	1.503000E+2	-2.940000E+1
1.580750E+3	-1.738000E+2	-3.537000E+2	1.580750E+3	1.766000E+2	-3.000000E+0	1.580750E+3	1.503000E+2	-2.940000E+1
1.580800E+3	-1.759000E+2	-3.558000E+2	1.580800E+3	1.741000E+2	-5.500000E+0	1.580800E+3	1.485000E+2	-3.120000E+1
1.580850E+3	-1.746000E+2	-3.545000E+2	1.580850E+3	1.749000E+2	-4.700000E+0	1.580850E+3	1.499000E+2	-2.980000E+1
1.580900E+3	-1.706000E+2	-3.505000E+2	1.580900E+3	1.786000E+2	-1.000000E+0	1.580900E+3	1.535000E+2	-2.620000E+1
